"1007_s_at","1053_at","117_at","121_at","1255_g_at","1294_at","1316_at","1320_at","1405_i_at","1431_at","1438_at","1487_at","1494_f_at","1598_g_at","160020_at","1729_at","1773_at","177_at","179_at","1861_at","200000_s_at","200001_at","200002_at","200003_s_at","200004_at","200005_at","200006_at","201983_s_at","202018_s_at","202088_at","202089_s_at","203256_at","203628_at","203963_at","204508_s_at","204623_at","204863_s_at","205009_at","205029_s_at","205225_at","205440_s_at","205472_s_at","205696_s_at","205862_at","205916_at","206378_at","206754_s_at","206799_at","207038_at","207626_s_at","209173_at","209443_at","209602_s_at","209603_at","209604_s_at","210096_at","210735_s_at","211000_s_at","211233_x_at","212148_at","212195_at","212496_s_at","212956_at","212960_at","213201_s_at","214164_x_at","214440_at","214552_s_at","215552_s_at","215729_s_at","215867_x_at","217528_at","217838_s_at","218195_at","218259_at","218807_at","220414_at","221765_at","39549_at"
11.9526,8.126,7.3146,10.6894,6.5379,8.0613,7.7819,3.9012,8.4022,6.765,8.0753,8.6228,8.836,10.5739,8.8524,8.3025,7.7646,6.3965,9.6348,8.941,11.0069,12.4474,13.9324,15.0269,12.6102,10.427,13.1845,4.5254,3.5138,14.2486,13.6031,4.8677,9.4475,12.26,10.6938,9.9511,9.6893,9.8853,2.7814,12.8959,10.198,8.3803,11.0849,8.6749,3.5594,7.1646,11.4088,10.1985,8.3468,7.572,14.4576,11.0009,11.7803,12.5287,14.8459,9.6279,11.5847,10.4004,8.7834,9.975,12.1309,11.5257,12.6705,10.2931,10.0317,12.7959,13.1252,8.7825,9.6204,2.5212,12.6447,2.2931,10.1883,11.7074,10.2767,11.2412,3.2972,11.5575,7.1329
12.0866,8.8091,7.8527,10.2094,6.6364,8.734,7.2967,5.0491,9.9429,6.3853,6.9454,9.3154,8.8143,10.2517,9.4819,9.4863,7.356,6.7238,10.5539,8.0071,10.6374,12.1675,13.5649,14.6399,12.3286,11.3299,13.2981,9.4933,13.3332,10.9096,10.4036,9.8433,6.9133,8.7439,3.8038,5.9085,8.8134,7.28,11.2436,9.0738,2.7208,3.854,6.7252,6.406,14.5764,4.9813,7.4451,4.4501,6.8315,6.2418,4.0719,7.6502,8.6518,7.8664,11.9892,5.9483,7.844,8.7079,7.129,9.7614,9.6758,8.7295,9.2594,8.4845,7.0966,9.0181,9.0591,7.5642,6.2545,7.4796,9.1299,8.5493,8.5906,8.6942,9.3465,9.6987,11.8539,7.2528,6.5401
12.0421,9.0085,6.3289,10.3453,6.3169,8.6985,8.1716,6.2319,10.7309,6.1746,9.6587,8.4622,8.4135,11.4361,10.449,8.7746,7.0776,7.4053,10.2104,7.6903,9.925,11.4781,13.8232,13.3604,11.8195,11.3747,13.0095,8.5141,10.824,10.9477,10.1036,11.4047,8.1674,7.4371,3.5465,6.7482,8.3503,6.8646,5.5081,8.9677,7.1947,2.1789,5.8767,6.4707,4.4748,6.5221,5.6621,3.9521,6.6871,5.7737,3.1516,9.4012,7.1309,7.5786,9.7365,5.4938,7.7047,8.2465,7.3533,11.4158,9.5373,8.6713,9.6087,8.3695,8.5889,7.5327,8.6281,8.1272,6.0718,10.3429,8.3024,5.1662,8.1355,7.8666,9.3772,9.2023,11.2818,7.1044,6.2251
12.0653,8.1614,6.6753,10.5544,6.976,8.8336,7.18,6.6443,4.4726,4.9585,7.466,9.0446,9.8397,10.2121,9.5422,8.9268,7.2774,7.397,10.1696,8.6325,9.7631,11.9942,14.5094,15.281,12.6654,11.1877,13.6515,4.5558,10.0773,14.9415,14.3438,5.1751,8.9959,11.9414,10.235,14.1131,10.5732,14.9675,5.8097,12.9696,9.056,7.5112,7.5974,9.0976,9.7353,8.6697,12.4497,4.4312,10.4487,10.684,11.552,10.1209,11.7829,11.8311,14.639,6.9871,11.6419,10.7885,8.4812,10.9985,12.7818,10.0141,13.312,10.8105,5.054,12.8998,14.4837,9.1103,9.0039,1.356,12.5712,3.335,10.8445,10.5568,10.525,12.1068,6.5255,9.9888,4.8917
11.6125,7.5817,7.7215,10.5264,6.2512,8.1738,7.6679,4.7221,4.7153,5.1251,7.182,10.1509,9.0775,9.6999,9.1158,7.7426,6.6449,7.6565,10.6869,9.3906,9.2149,10.7845,14.0204,14.693,12.408,11.018,13.3344,4.2212,9.6472,13.9108,12.8007,9.4411,8.5023,11.2041,8.3783,13.672,10.6173,14.2314,1.041,12.6311,8.885,6.2304,8.066,7.9027,10.7053,15.6543,8.8733,14.9199,3.4587,3.3381,11.3997,8.5497,11.2097,11.2871,14.6195,11.6145,9.2559,9.9548,8.4925,12.525,11.9251,11.1165,12.2282,10.1635,5.1474,11.4617,11.5411,8.3728,8.0377,4.579,11.5409,10.4717,11.2483,11.905,10.0363,10.909,2.2608,8.7863,2.7696
11.8752,8.1642,7.8343,10.802,5.8704,8.6283,6.577,6.567,4.6728,6.2393,6.1979,8.6334,8.2482,9.8155,8.5627,8.2148,7.0543,5.9459,9.9645,8.3246,10.2802,11.79,13.2865,13.8579,12.6133,10.8815,13.5742,4.2569,4.6016,14.2026,13.5115,5.6457,9.8825,12.2609,10.4104,10.7923,11.3064,12.1879,4.8274,13.8544,12.1748,5.7184,10.2678,8.8866,3.3416,13.8956,7.465,12.624,7.4631,6.9667,11.5582,9.5506,11.083,10.8398,14.0292,9.8921,11.7322,10.9629,9.6035,12.1441,12.9034,11.4126,13.6781,11.2488,4.6156,12.9611,13.6356,10.2227,9.9794,5.4642,12.6061,7.6565,11.1312,11.9921,11.3776,12.7313,8.1737,9.8593,2.3341
12.2996,8.5171,8.0176,10.8882,6.6318,9.718,8.3362,6.385,8.8997,6.3881,8.1709,8.6987,9.8641,10.3421,9.5729,8.9025,7.8838,7.2186,10.1269,7.899,10.4395,11.708,13.3082,14.2856,12.2155,10.6548,12.7503,5.0106,8.7656,14.9361,14.2585,4.9729,8.9981,11.7844,9.8327,14.8731,10.8473,15.5452,3.4856,13.5618,8.4265,5.009,9.1985,7.19,9.7976,13.5956,11.9148,13.2848,7.9697,6.8521,15.3556,12.3805,11.2232,10.7851,14.4498,8.1055,10.8803,10.4848,7.7399,10.352,12.5402,10.4357,12.3461,9.9691,9.3796,12.9039,13.1479,9.7114,9.5169,4.7537,12.6699,4.3623,11.6875,11.5302,10.211,9.8294,9.9081,9.7119,6.8928
12.3869,8.4071,8.0141,10.5859,6.1521,7.9373,7.2223,6.9511,8.2316,6.2908,10.1018,10.0435,8.9944,11.0897,9.281,9.1479,7.1021,7.2057,10.1329,8.3376,11.6237,12.1404,13.7692,14.2271,12.47,12.5636,12.4752,9.4806,11.0127,12.4003,11.1821,6.2011,4.3836,8.8072,5.6005,7.4094,8.3181,7.2903,5.9105,7.8646,7.3411,3.4385,5.918,7.2091,10.002,13.2654,4.9465,11.2546,7.5394,4.3045,8.4765,5.1329,7.1987,5.5279,10.3847,5.8758,7.8393,7.7826,5.8021,11.024,9.0238,10.1921,9.0089,7.8809,8.2061,9.2465,6.49,7.5361,6.6534,10.2946,9.4503,3.2207,9.0201,7.1644,9.2179,11.2283,5.1498,6.8123,8.0181
11.8751,7.9059,7.4239,10.8336,6.7024,9.3057,7.994,5.6154,9.9847,5.2395,7.9205,9.2131,9.0083,10.7303,10.2128,9.0584,7.3028,6.9439,10.7923,8.3367,10.0522,12.269,13.8974,14.7796,12.6163,11.3771,13.1404,8.0274,14.6304,13.0609,11.883,6.2595,9.139,11.0044,8.922,10.9776,10.0076,11.8111,9.099,11.5611,8.1643,6.8686,7.6994,7.8686,9.3238,8.4672,8.1142,3.8936,8.6692,7.1909,11.685,6.6868,10.3969,10.2249,13.9413,6.1464,9.7352,9.5668,6.0482,10.7544,11.3294,10.2921,12.0361,9.636,8.1211,11.4765,12.8862,9.4122,7.2446,2.0104,11.2266,7.6974,10.9813,9.1332,9.8895,11.1998,7.7285,9.3084,4.3678
12.2129,7.6896,7.7091,10.4067,6.3709,9.4955,7.8991,5.0003,10.3541,7.1065,7.5838,9.3338,9.0663,10.7113,9.9264,8.9768,7.8315,7.2782,10.2915,8.6724,9.4759,11.9637,13.5128,14.1067,12.4435,11.2451,13.1519,6.4781,13.3036,12.273,10.8106,5.7201,9.0423,12.8694,9.7447,10.6527,10.0867,12.0863,4.1542,12.3547,6.0408,4.7725,10.8024,9.6719,9.0227,14.4426,11.5898,13.0779,7.8955,4.6494,12.9798,10.2184,10.5789,10.4605,14.3246,9.001,10.995,9.6293,7.7062,11.5768,11.5288,9.9045,12.7646,10.5538,9.6175,12.789,13.701,8.6609,8.7936,3.1339,12.8086,2.2811,11.5595,9.6693,10.0726,12.6796,7.4766,8.0566,4.3634
11.5913,9.9503,7.1183,10.4632,5.9959,8.6413,7.0513,6.601,9.1174,5.793,10.6154,9.0005,8.4949,11.6575,9.7658,8.1024,7.5495,7.1743,9.801,8.4663,9.9723,12.9859,13.5654,14.4007,12.7143,11.5729,12.4041,14.6793,9.3164,10.6008,9.7014,11.1263,7.6812,7.4626,3.8208,7.2965,7.9334,6.8344,2.3825,7.3536,7.8629,5.3227,6.0157,4.4383,10.0804,12.9868,5.4581,7.6037,7.3755,3.6912,5.3255,4.7015,8.395,8.0759,11.2951,2.9676,7.5732,8.155,6.0066,10.6043,9.4546,9.1232,8.1965,7.8936,4.2222,8.3656,6.8374,7.7414,6.3467,8.1741,8.6197,4.7141,9.4162,8.8662,9.4252,10.9915,12.2913,6.9578,6.7787
11.954,7.914,7.9862,11.2998,7.158,9.0645,8.6157,5.7134,8.7653,7.3067,10.0966,9.2885,9.7756,10.2397,10.4165,9.1959,7.0424,8.8489,11.0792,8.5093,10.4201,11.7251,13.6467,14.5435,11.9127,10.3982,12.6764,8.2955,10.5635,10.8093,10.0862,7.698,7.2241,8.3527,4.5014,7.8306,8.1646,8.18,4.3054,8.1917,9.5374,3.2917,6.2202,5.0723,10.0411,7.1953,6.0547,4.7873,5.0112,7.6643,5.2065,5.6405,7.3265,5.7232,10.5017,4.6108,8.1753,7.8691,8.1542,10.331,9.0566,9.3848,8.736,8.6947,5.7698,8.2833,7.9201,8.596,7.542,9.1545,9.392,4.9198,9.09,7.9446,9.5379,9.1795,9.1559,7.8528,6.7023
12.1595,8.425,7.7688,11.4043,6.4659,8.967,8.6711,7.2056,9.16,6.9175,8.0873,8.4753,9.7778,10.886,10.3815,7.958,7.9398,6.5714,12.0905,7.7427,8.8264,11.8126,12.9375,14.3892,11.96,11.0566,12.2282,5.6091,6.6706,13.5466,12.1426,6.1013,8.2905,11.1319,8.9709,13.9572,9.5993,14.7959,3.8589,13.2489,6.7096,7.5632,8.3525,7.2659,5.8297,8.6295,8.3222,5.1807,8.8624,8.2793,12.223,7.0301,10.3298,9.9662,13.7316,6.4898,10.2669,9.0027,7.268,11.6666,11.008,10.5051,11.845,9.695,6.0886,11.9448,13.5207,8.9504,8.4714,3.266,12.0584,2.486,10.813,10.326,9.9172,10.388,4.8235,8.4573,3.8161
11.9564,6.838,7.9928,10.8636,7.3389,8.9134,7.8408,7.7603,6.7125,6.6676,8.6066,9.1219,9.2764,11.402,10.3706,8.7518,7.3387,6.1668,11.1089,8.0374,9.083,11.6567,13.1324,14.0433,13.2281,11.1817,12.0346,9.8466,11.879,11.1257,10.1196,10.7451,8.2702,9.0521,4.998,9.2282,9.1062,10.6069,6.2992,8.9833,3.324,3.8742,6.7416,4.8206,5.8281,13.765,7.5481,10.4618,6.0827,7.4407,12.8604,4.9098,8.5504,8.1141,11.9141,5.5903,8.775,8.6153,7.0075,10.6293,9.4007,9.1259,10.8705,8.7907,4.5832,9.4902,9.2626,8.1385,7.2864,8.1018,9.6844,10.3556,8.3992,8.5314,9.0265,10.0403,9.9319,8.1264,7.2337
12.1499,7.8347,5.3019,10.931,6.662,9.0369,7.9883,7.7652,6.4562,6.4212,9.7432,8.8097,8.9573,10.0484,9.7079,8.4111,7.4173,7.7596,10.2562,8.66,10.1502,12.1141,14.0083,14.5999,12.5238,11.7737,12.9216,4.0121,11.451,14.8206,13.8567,6.0619,9.9206,11.2459,9.0212,11.4744,11.0715,12.9011,3.024,13.0124,9.9712,7.1005,8.1825,8.0266,6.5714,8.5874,11.6878,4.2508,9.5771,9.124,13.3603,5.499,12.4508,12.5177,15.222,7.3805,10.4834,10.8338,8.7181,11.4987,12.7088,10.6726,13.3811,11.0262,7.9131,11.7493,14.3454,9.9741,8.7888,1.3298,11.5182,8.3515,12.0618,9.877,10.5296,11.4708,6.314,9.7054,5.6211
11.8839,7.0411,8.4763,10.7322,6.5616,9.649,8.3978,7.1347,9.6767,6.6059,8.2201,9.3664,9.1596,11.553,10.075,9.8052,5.4461,6.6676,10.9079,8.113,9.6699,10.4943,12.8533,13.9717,12.347,11.0832,11.8177,8.5025,11.2729,11.1527,10.0387,10.9581,8.3453,8.1781,4.368,8.5928,9.2793,8.4384,3.3631,8.5951,9.7359,4.3559,5.9312,6.1378,8.0888,6.9455,7.624,4.1427,5.429,5.1944,5.3604,5.738,7.8813,7.9319,11.3661,4.1649,8.5244,8.5975,6.8331,10.4821,10.1876,9.2395,10.0212,8.9912,4.4852,8.9249,8.7948,7.9267,7.063,9.7757,9.1443,5.8408,9.5862,7.5338,9.5555,8.9034,9.8023,8.7642,4.5629
12.7356,7.8143,7.3539,10.7412,5.8676,8.9647,7.842,7.0982,5.7929,6.8017,7.6664,8.8041,8.8733,10.7831,9.5615,8.8238,7.668,6.3332,9.9103,8.121,9.8752,11.901,12.7969,13.0095,12.1224,11.3504,12.6528,7.3067,10.6186,12.4099,11.9054,7.3317,9.2947,10.6516,8.5372,11.831,8.7566,11.5183,1.1877,13.0147,7.1415,8.8714,7.119,7.85,5.4473,12.2237,9.8576,11.3314,8.8477,5.9819,12.0754,10.2479,10.917,10.8802,14.1921,9.7602,9.0532,9.2169,8.2994,11.6887,10.9425,9.8665,13.1573,10.7948,8.3576,11.1682,11.2621,8.8432,8.9334,3.5209,11.2601,6.0666,10.4721,11.9765,10.8363,11.0143,5.1776,9.2892,5.6685
12.1771,8.3576,7.6182,10.4202,6.138,8.9284,7.7849,4.8181,4.2524,6.5382,7.1359,8.5375,9.0882,11.9647,9.8748,10.0918,7.766,6.71,10.2729,7.8427,10.4742,12.0397,13.8116,14.422,12.642,10.997,13.1645,4.4336,5.8186,14.7083,14.0027,5.11,9.4695,12.6648,11.019,9.9949,10.4307,9.9826,1.4144,12.4514,12.114,7.2053,9.6375,8.5473,3.01,8.8934,7.0101,4.5951,7.1144,10.1577,12.1631,9.9781,10.8791,11.7911,14.4429,8.2824,11.7672,10.7493,7.4471,11.6308,12.6651,11.205,13.6726,11.0658,10.5715,13.5164,13.3889,9.8829,8.4056,0.9008,13.3787,3.4505,9.192,9.7538,10.7596,11.6769,4.1652,10.7242,4.6862
11.6306,8.7054,7.5483,10.5137,6.2623,9.5893,7.5387,6.2947,4.5369,6.5396,8.352,8.6043,8.8448,11.3112,9.3217,8.9779,7.347,5.6762,10.2662,8.4181,9.606,11.7258,14.2196,15.0176,12.3476,10.6262,13.0735,6.3282,5.1648,14.3112,12.9865,5.5947,13.4662,12.1664,10.3132,12.504,9.7154,10.9416,2.1154,13.1648,9.4473,7.8115,8.6096,7.9839,4.4379,1.333,10.9327,3.9548,9.4398,7.1211,12.8863,5.0333,11.8652,11.4665,14.8381,7.2534,11.2628,9.9818,8.6158,11.1506,11.58,11.4372,12.805,10.6673,10.1969,12.7153,11.559,8.8115,8.933,2.3728,12.4702,2.8444,10.5493,10.8699,10.8799,11.79,5.3972,11.1661,3.5118
12.1274,8.7217,8.3809,10.6423,6.7888,8.7655,7.7819,7.3268,8.4924,5.6774,7.8432,9.2336,9.0733,11.2156,9.7878,8.8823,5.7568,8.3895,10.6149,7.6022,10.5914,11.538,14.3284,14.7806,12.336,11.7417,12.8081,9.2398,5.6408,10.3692,9.3832,10.3718,6.8871,7.5228,4.2482,7.3572,8.1375,8.0593,2.9509,7.2934,5.5188,3.6563,6.7457,5.185,7.9774,6.4421,6.4378,6.0273,4.6908,3.834,5.0304,5.1334,7.8548,6.9991,10.9706,5.5456,7.8259,7.1169,5.7142,11.3782,8.8382,9.3855,8.1995,7.9817,8.8784,8.2417,7.3386,7.3908,7.5475,7.6396,8.4328,3.1217,9.5441,7.2997,9.5474,10.4343,9.8079,7.2341,3.9896
12.5949,7.8179,7.5622,10.369,6.6165,8.6123,7.6342,6.4897,4.965,7.021,7.9621,7.9157,8.6641,10.4302,10.0957,8.7013,7.5909,7.0981,9.5396,8.5053,9.1269,11.5308,14.209,15.5275,12.9263,11.0149,13.5214,6.4757,5.2106,13.6652,13.0088,5.1733,9.9689,13.1152,10.9903,13.4046,10.8392,12.8962,5.4589,11.514,13.1827,8.564,10.7587,10.0118,3.9408,13.0001,12.9019,7.6637,8.0118,8.1752,14.1503,9.2305,11.4289,11.5206,14.6411,9.7743,12.3671,10.8934,7.8234,10.776,12.8337,11.9202,13.3285,10.8079,11.0542,13.5806,8.0621,9.5481,7.4888,2.8214,13.3901,5.68,9.954,9.9084,10.5018,12.4483,5.6588,10.9732,6.3305
11.0304,7.6113,8.4018,11.3001,6.7776,9.5766,8.7248,5.4711,10.5626,7.1455,7.6777,9.1067,9.4461,10.415,10.2224,9.8125,6.9061,7.5225,10.3474,7.55,10.2667,11.5452,14.4546,15.481,12.4595,12.1964,12.6611,5.1125,5.0548,13.5862,12.7155,4.6943,7.9576,9.8503,7.3388,10.2522,9.2609,10.7675,3.1541,10.5752,8.2365,5.0917,8.0142,8.0215,11.7648,7.1944,6.2417,4.2041,6.4865,4.6082,7.6098,8.66,9.7411,9.374,13.0389,6.4896,9.6912,8.8541,6.8428,9.8862,10.7701,9.3452,12.0188,10.2235,5.253,10.6804,10.7254,8.8288,7.502,4.3842,10.943,2.4929,11.2768,8.8352,9.4267,11.7906,4.7018,9.0394,3.1921
12.4597,7.7361,7.9245,10.7944,7.3149,8.6794,8.2902,5.3635,4.9987,6.4734,9.8429,9.5098,9.7264,11.1173,9.7679,8.3219,7.6367,7.497,11.1464,8.8966,10.5555,12.0825,13.6163,14.0797,12.4031,11.2823,13.1817,4.908,10.0038,15.1478,14.0707,7.3335,10.5135,12.5305,10.4579,11.7471,11.4585,13.9306,4.7285,12.9474,9.4671,8.3112,7.6694,7.9671,5.1762,12.9495,9.3094,10.495,8.5147,7.1589,14.2875,10.7317,10.5459,11.0125,14.4864,8.5045,11.0926,10.9975,6.6973,11.2532,13.2256,10.4125,12.5319,10.0962,5.4151,13.1077,12.5974,10.2475,8.8507,4.381,12.9145,5.18,10.7069,10.6448,10.1374,11.8559,5.6666,10.0145,6.8226
12.1696,7.7427,10.1666,11.0755,8.0945,9.266,8.5538,8.3475,6.5283,7.12,9.0366,8.7806,9.8892,10.934,10.6267,8.6493,8.4678,6.7597,10.936,7.777,10.7821,11.4435,12.6812,13.6432,12.687,10.2517,12.6493,7.1451,5.3812,15.0531,14.0128,6.465,9.4933,12.3071,9.7538,11.0739,10.0056,12.8817,4.6586,12.5366,8.5422,5.9965,8.0425,9.7474,4.6072,3.617,12.5,5.1272,9.5494,8.8421,13.7924,11.5558,10.6476,10.4784,13.9689,4.9093,11.7477,9.639,7.9044,12.0132,11.8061,9.8255,12.3395,9.9394,9.6038,13.1647,11.4049,9.3217,7.6055,2.4005,13.1952,5.1719,9.4763,9.2425,10.1,10.455,5.5199,8.2545,3.3488
12.4202,7.8715,7.5772,11.3879,7.2712,8.8896,8.8871,7.6034,10.5428,7.26,9.0737,9.1187,9.7927,11.0343,10.5612,8.0249,8.0329,7.463,11.5887,8.5458,9.1577,11.9603,12.4688,14.14,12.3135,11.2347,12.3594,7.914,6.1447,13.8795,12.8508,7.1077,7.9548,10.87,8.6446,11.2586,10.2089,11.3006,2.5155,12.2221,5.6468,4.2075,8.225,2.8416,6.1692,12.9773,9.1604,11.7491,8.3285,7.9402,12.5467,6.0449,10.3505,10.0836,13.8432,8.2037,10.1454,9.7172,6.2894,10.3595,11.7001,8.5648,12.829,10.0206,8.4073,12.0015,12.442,8.0981,8.049,5.5252,12.0116,7.6611,11.0714,8.9286,9.5367,10.3607,9.2802,7.7308,6.9035
11.9979,7.7001,6.4521,10.9807,7.1452,8.7454,7.6245,4.8684,6.1015,6.7864,8.0313,8.8852,9.213,10.8737,10.0744,9.5838,7.0012,7.5611,10.2542,8.5616,10.2,12.3685,12.9091,13.7025,12.8727,11.4312,13.072,8.7736,9.9221,15.249,14.6715,8.5237,9.6106,12.7479,11.0725,14.0978,10.6813,13.0541,2.2995,13.6248,14.4983,7.6893,7.2911,8.7927,4.2787,11.5175,6.9684,9.7339,7.8252,8.0886,13.773,9.3818,10.6376,11.1768,14.191,11.793,11.8694,10.5137,9.0195,10.795,12.6086,10.447,13.6042,11.6646,4.572,13.7664,9.9845,10.5625,8.4843,2.07,13.4781,2.4254,11.4006,11.3621,10.5764,11.2327,4.7429,8.6486,5.0798
11.9181,6.8594,8.429,11.5083,7.0283,9.237,8.6568,7.9025,8.6419,7.0755,6.541,9.7433,10.0785,11.4897,9.8408,8.3481,7.9425,7.07,11.882,8.3594,8.9854,11.193,12.5614,13.894,11.6321,10.8701,12.5314,8.1406,5.9913,13.5411,11.9515,5.8308,8.8567,10.8506,9.2554,12.2427,10.1213,13.3145,2.5908,11.4629,7.8008,3.2387,6.8331,8.6307,8.4637,12.4722,11.0155,11.73,5.7465,5.4846,10.9161,8.1904,10.2295,10.2244,13.8913,7.6228,9.8313,9.1461,6.7315,10.4111,10.5296,10.2555,11.8887,9.6105,5.9896,11.9236,12.1331,8.2883,8.7971,3.3747,12.0543,5.8941,11.6344,8.9375,10.5946,10.8885,5.9651,9.3978,5.8957
11.9971,7.1246,8.224,10.7761,6.9619,8.6127,7.5888,6.8234,7.4552,6.1992,7.8506,9.0612,9.0379,10.5564,10.0241,8.7248,7.732,5.742,10.6902,8.4808,9.2032,12.1168,11.7969,14.2446,12.86,10.6334,13.1447,6.8878,10.5292,12.4934,11.5392,7.1422,8.8804,11.2694,8.7978,13.9932,9.4042,11.1441,4.2314,12.0708,5.8334,8.996,7.5061,9.6684,4.9294,14.3196,9.4397,11.5165,4.0795,7.9432,12.5006,9.7562,10.7216,9.932,13.8067,8.9001,10.2106,9.7623,6.1297,12.0791,11.7413,10.0006,11.2556,8.9373,5.2104,12.0267,11.808,8.887,8.5144,4.5574,12.2357,12.9012,9.2436,9.9884,9.8273,12.22,5.4603,7.7078,6.1694
11.8023,7.8182,8.0532,11.2096,6.7603,10.0453,8.3714,4.8747,10.312,7.1426,8.042,8.0206,9.48,10.4976,10.2261,10.0055,7.8814,7.7328,10.3507,8.2118,9.9471,11.7398,14.0484,15.0413,12.2813,11.2274,12.6894,6.2118,6.8341,12.4272,11.1636,4.9229,8.7057,11.9604,9.4939,12.9843,10.1725,14.2398,3.4763,11.3971,11.1944,7.2889,7.7234,6.1291,5.4605,14.7957,12.4601,10.0918,8.1633,7.1657,13.8195,6.3317,10.7626,10.9843,14.3569,11.3261,10.9497,10.2214,7.6872,10.6516,11.5451,10.0662,12.8832,10.4209,4.2453,12.6125,12.652,7.9489,7.7339,2.4756,12.5264,6.0538,10.518,8.3488,10.1616,10.4661,5.7238,9.7922,5.8167
11.4574,8.0488,8.2875,11.0754,6.8105,9.0332,8.4071,5.3538,11.2255,6.3486,8.1661,8.811,9.3572,10.8308,10.5118,8.691,7.568,7.4927,11.1143,8.1953,9.431,11.4903,12.7873,14.7079,12.3545,10.7992,13.1015,5.6903,5.5526,10.8674,9.629,5.6906,8.2033,10.9718,8.5265,10.0953,10.3374,10.4152,3.6397,13.2511,4.0449,7.3723,9.292,8.5982,4.3202,7.0435,10.5182,4.3181,7.8808,6.8591,10.0185,6.225,11.3251,10.7429,14.808,8.4617,10.1313,9.6336,8.33,9.8974,11.3547,9.6706,11.7287,9.4504,10.1796,12.0551,8.8441,8.2734,9.4815,1.7527,11.8742,4.409,9.4141,11.1556,9.8199,9.2927,4.6194,8.1099,3.1929
11.9181,7.389,8.2965,10.8386,6.735,8.939,8.2275,5.9537,11.9945,6.14,8.6099,8.7531,8.724,10.857,10.5456,9.4154,7.65,6.5169,10.1642,8.149,10.0736,12.1548,13.632,14.448,12.7158,10.8677,13.0489,5.5127,4.9046,11.5441,10.3247,9.0627,4.2641,9.1371,4.8506,8.982,9.1528,7.5758,3.9372,12.1679,3.3636,7.5415,7.3542,5.7397,4.2702,8.945,8.962,8.0387,7.139,6.5991,8.2524,5.4593,10.4067,11.1496,14.0629,9.9665,8.2756,8.5356,7.2265,10.0075,10.6227,9.9318,12.2949,9.8512,10.0258,9.9491,10.0683,9.0408,8.2016,1.2091,10.1786,8.437,10.5639,10.2193,9.9169,11.7942,3.0717,9.1145,2.9538
11.7012,7.7375,8.5987,11.3588,7.5786,9.5624,8.5748,8.1305,6.7621,6.8786,6.5703,9.0656,9.4725,11.3684,10.6482,9.7524,7.7545,4.8812,10.3743,8.6782,10.3458,11.027,12.9467,13.2408,12.602,11.1358,12.4737,4.963,5.7143,15.3428,14.4364,5.9913,10.1458,12.8005,10.9406,13.6526,11.2849,13.5047,3.4133,11.8665,10.2147,6.5038,8.6054,9.7487,5.4207,6.9088,8.781,4.429,8.2392,8.2029,11.3642,12.6852,10.5229,10.415,14.0113,4.6743,11.8078,10.8284,7.6882,12.2443,12.7688,10.6424,13.1773,10.6143,10.6924,13.6554,12.4113,9.3383,8.0966,1.9382,13.6142,5.8722,11.1589,11.0339,10.5001,9.1507,6.3833,8.6291,3.6889
11.9795,7.9905,7.4312,10.9263,7.2528,9.4436,8.1317,5.569,8.896,7.1017,8.7922,9.0667,9.0255,10.7836,10.2348,9.0809,7.7971,7.7173,10.6867,8.2349,10.089,11.9975,13.8371,15.0808,12.5389,11.2645,12.7523,6.0697,11.3019,10.906,9.5086,5.9137,8.9645,11.6986,9.1084,12.9907,8.721,14.3249,4.6781,12.3368,10.4994,7.8584,8.2982,8.0337,8.8028,7.0351,8.241,3.9523,5.7293,5.3924,13.4346,5.6371,10.04,9.9737,13.6365,8.0402,10.9835,8.9626,6.9571,10.0269,10.5751,10.1538,12.7605,10.4231,5.2712,12.6882,8.5816,8.7913,8.2959,2.6365,12.507,6.1657,9.877,9.0772,9.36,9.5739,4.8247,8.6467,5.5825
