"1007_s_at","1053_at","117_at","121_at","1255_g_at","1294_at","1316_at","1320_at","1405_i_at","1431_at","1438_at","1487_at","1494_f_at","1598_g_at","160020_at","1729_at","1773_at","177_at","179_at","1861_at","200000_s_at","200001_at","200002_at","200003_s_at","200004_at","200005_at","200006_at","201983_s_at","202018_s_at","202088_at","202089_s_at","203256_at","203628_at","203963_at","204508_s_at","204623_at","204863_s_at","205009_at","205029_s_at","205225_at","205440_s_at","205472_s_at","205696_s_at","205862_at","205916_at","206378_at","206754_s_at","206799_at","207038_at","207626_s_at","209173_at","209443_at","209602_s_at","209603_at","209604_s_at","210096_at","210735_s_at","211000_s_at","211233_x_at","212148_at","212195_at","212496_s_at","212956_at","212960_at","213201_s_at","214164_x_at","214440_at","214552_s_at","215552_s_at","215729_s_at","215867_x_at","217528_at","217838_s_at","218195_at","218259_at","218807_at","220414_at","221765_at","39549_at"
12.1404,8.2031,8.8399,11.3086,7.7022,9.5427,8.9099,7.8933,5.8235,7.0304,9.8902,9.4217,9.6441,12.0459,10.0307,9.4715,7.2186,8.9126,10.731,8.4178,10.6495,11.5044,14.0662,13.8915,11.7649,10.7832,11.9572,8.8092,10.2559,10.0439,9.7675,11.2073,9.4931,8.3039,4.5782,8.7262,7.7519,8.127,3.6974,7.4147,8.818,2.8085,7.034,6.8503,5.6417,9.5018,5.8111,7.3296,5.5214,6.8233,4.8882,4.9453,5.2545,7.3256,9.708,3.1968,9.0262,8.0529,4.3496,8.9573,9.668,6.7799,9.2672,9.0729,6.8551,8.0169,8.7282,8.6215,6.7741,11.5796,9.7164,4.6396,9.5302,6.9624,9.0583,8.0546,6.3689,7.55,5.1131
13.0893,5.6899,7.4396,10.7778,5.6582,8.8424,9.2577,3.8733,7.445,6.8259,5.1399,9.5123,8.9067,11.4411,8.2011,10.0153,4.2595,7.8264,10.5809,6.8464,10.3886,12.3998,13.0219,14.1991,12.4386,11.4851,12.2993,6.5437,11.3662,14.5124,12.1449,9.4396,11.1697,10.7601,7.6451,15.8755,8.9801,14.2402,5.53,12.2433,6.6191,7.1948,7.2159,7.2077,8.2634,13.4995,5.6429,11.0777,9.0578,6.0771,14.8508,5.0279,9.2358,10.5622,14.9933,4.2241,8.7475,8.9393,4.277,10.7719,11.0953,9.4077,12.6507,9.9546,10.0048,11.6343,9.0839,8.307,7.0096,5.9483,11.6786,5.7446,11.757,9.2636,10.2832,10.9156,8.4409,9.2974,3.4365
12.2036,7.3499,8.0411,10.9716,7.1035,8.6703,8.1226,6.4526,8.1961,6.8914,7.8575,8.8976,9.1591,10.7696,9.0171,7.6333,7.8404,6.4681,10.6773,8.743,10.0655,11.6939,13.8756,14.578,12.1787,12.0863,13.1928,7.5563,12.205,14.6765,13.8486,6.1268,10.1469,11.9975,9.2572,9.8867,9.652,10.5882,5.6322,13.2485,7.4243,6.2234,7.7447,8.5754,3.5784,14.4089,10.7595,14.0369,8.9169,7.3891,12.5355,9.3778,10.1783,11.2837,14.936,7.1405,10.2123,9.5907,8.058,12.0418,12.18,11.1113,12.2621,10.0258,5.1845,12.161,12.5483,8.4881,9.2607,1.8744,11.7016,6.5749,11.6953,10.8484,10.8738,11.7578,6.8129,10.1542,1.686
12.0666,7.8288,8.7373,10.63,6.2158,10.4539,8.3098,7.6552,9.1705,6.7899,7.2539,9.7833,9.3639,11.5877,9.8075,9.504,5.8748,8.3224,9.8566,8.4568,11.0501,11.6739,13.4591,14.7984,12.3213,11.1782,12.7191,8.4023,13.3083,13.5006,11.4991,9.4945,9.4591,11.0794,8.5738,11.9382,9.2462,13.7221,8.2717,10.2287,8.0617,6.6936,6.8008,8.2167,4.6036,11.9427,8.531,11.1267,6.3163,3.0864,12.9134,9.5862,9.051,10.0573,13.3445,4.1864,9.1473,8.7553,4.6018,10.1491,11.3869,10.9709,11.265,8.9229,4.8678,11.8167,9.5844,8.6946,5.537,6.9551,11.5719,10.0821,11.5631,8.0094,10.0437,11.4381,7.8492,8.8626,5.4656
12.7526,9.3658,7.2033,10.4761,5.1883,8.7093,7.0516,7.3846,7.3803,6.6793,9.367,9.0185,8.1673,10.5033,9.4578,10.0382,9.3244,7.9896,10.3999,8.2642,10.3913,13.4756,13.9867,15.1558,12.4296,11.9573,12.0835,10.1653,7.5339,10.9534,10.0422,11.947,7.6975,8.9283,5.1272,9.861,7.1489,8.4446,4.9701,6.2819,2.8346,5.6285,5.6869,1.929,4.5877,7.7349,5.6632,3.6072,5.8038,5.6226,12.0552,4.5095,5.0434,3.7156,8.305,7.0889,8.098,7.2971,4.7524,9.0929,9.5856,7.7221,8.7523,8.1439,7.7128,9.1091,8.5848,7.2963,6.7555,0.7577,9.4105,9.7747,8.7314,6.1922,8.3547,10.2629,4.5474,7.9049,3.7556
12.8956,7.9326,8.2136,10.1922,5.2942,9.3062,7.7264,6.696,6.6332,6.0376,7.9976,9.5413,8.4754,9.9441,8.8189,10.2237,7.3135,6.6129,10.1297,7.4913,10.5391,12.1559,13.2126,13.8664,12.2619,10.9524,12.3345,10.7726,15.069,11.7631,10.7158,10.5043,7.6028,10.8238,8.7904,9.9478,7.9062,9.5975,1.4162,5.8987,3.5207,3.7806,5.4924,4.9409,12.2025,14.3677,6.7752,10.0185,7.0178,6.0998,10.5774,6.9063,8.2213,9.2016,12.8519,3.9758,9.3413,7.7762,4.1593,8.4598,9.4533,9.1434,10.4149,8.5516,8.5678,11.3181,7.3687,8.3303,6.9338,5.8246,11.2668,9.1576,9.0649,7.7852,9.7361,10.2956,5.1448,7.4446,7.5379
12.4378,7.9344,7.3127,10.5937,6.1852,8.6848,8.1776,6.4096,8.1593,5.6078,5.9606,9.6128,9.1211,9.8932,8.8095,10.032,4.8532,7.8376,10.257,8.2226,10.4206,11.5569,13.0911,14.2928,12.359,11.9959,12.5908,9.4389,10.9653,10.8592,8.6664,10.8184,6.7144,8.2676,4.5907,11.5223,7.6007,7.8453,4.9012,7.3404,3.8875,5.1491,6.9246,3.2257,10.7256,16.1176,5.9518,13.9223,8.0267,3.1326,12.427,4.3542,3.6039,5.1312,10.5326,4.3391,7.8362,7.3346,4.995,9.8703,7.7427,9.998,8.948,8.4621,8.1794,7.8265,7.4075,6.4992,7.0384,4.9343,8.3812,2.3352,9.0741,6.9487,9.3942,10.9605,12.5796,7.0805,5.8435
11.9015,8.7145,6.5302,10.1871,5.2615,8.4655,7.3414,7.5741,5.911,5.5822,9.5778,8.8155,8.2952,10.5894,8.5229,9.5776,7.255,6.1035,9.3835,8.5922,10.9152,12.1087,14.4497,14.92,12.4465,12.1704,13.2611,7.1739,8.1885,12.7707,12.0466,5.0832,9.3901,12.189,10.3686,13.8604,9.9284,13.1379,1.0188,11.8458,7.0303,4.2672,6.5489,8.4548,5.5072,13.1546,12.9648,12.0571,8.8936,8.1455,10.898,10.2284,9.6186,10.78,14.1947,11.909,11.6425,10.1994,6.8757,12.1762,12.0953,10.4919,12.7044,10.4334,10.3548,12.7039,13.4287,8.5471,7.0308,3.4363,12.5347,4.7741,11.6449,9.1045,9.7258,11.9112,4.6892,9.768,1.1659
12.326,7.5579,8.2514,10.6992,6.5959,9.2367,8.3991,6.8912,8.4971,6.82,9.0217,9.4742,9.1954,9.8492,9.2117,9.6544,5.2061,7.8538,10.2742,8.5919,10.2914,11.265,13.3842,13.7917,11.7843,11.3846,12.2292,7.6698,4.5052,10.1966,8.7025,10.0226,7.6682,7.8912,3.6682,7.7929,8.1752,7.8227,5.5632,7.8375,6.4124,6.5274,5.073,2.9388,4.4129,5.8723,6.2562,2.7349,6.2992,4.52,7.4995,8.8529,3.1119,6.9875,9.724,6.6204,6.9872,7.3424,5.1291,9.9724,8.6251,7.9688,7.7249,8.2011,5.4413,8.643,7.9138,7.8312,7.1746,9.9681,7.2726,6.5568,8.7721,6.1667,8.8721,7.8809,10.9778,8.4115,3.7159
11.7169,8.1215,6.5229,10.4799,6.6469,9.2466,8.0828,6.2452,6.2663,6.6873,9.3933,8.4259,15.5112,10.3791,8.5501,9.3117,7.4432,5.6883,10.0553,8.5946,10.1114,11.7388,13.5473,13.5498,12.7149,9.962,13.2284,3.3576,10.5575,15.0905,14.4072,5.4239,14.782,14.8948,12.795,12.4212,10.1085,13.8639,2.765,14.1295,7.5555,7.0466,7.3047,2.3603,3.7407,16.2629,14.6779,15.5869,7.4972,3.6663,15.2201,11.6639,10.4802,11.9385,14.996,8.7676,14.388,10.3641,9.7623,12.2759,12.3523,10.149,13.929,11.678,4.9083,14.8983,13.9311,8.8544,9.8756,1.4841,14.7284,0.1131,10.1298,10.308,10.6735,12.7913,9.1799,11.259,6.1245
11.6612,8.8958,9.9619,10.7859,7.0617,8.4762,8.0212,7.7961,7.3053,6.4588,8.9619,9.2106,9.074,10.7639,8.9348,9.1267,7.7554,7.7336,10.6175,8.1731,11.449,12.1129,14.176,14.0293,12.5593,11.639,12.4801,8.7921,10.4675,11.192,9.412,9.4302,8.7209,8.0651,3.4802,7.6888,5.7417,6.633,6.1161,7.9667,6.0477,2.6116,6.9371,3.0141,10.1116,5.9478,4.5939,3.4825,4.3915,3.487,5.2211,4.4565,2.2896,4.6863,7.3236,4.1198,7.2154,6.6796,5.085,11.8537,8.1236,8.9638,7.9109,8.4441,6.2957,7.6351,7.0526,7.9272,5.8785,13.2827,8.368,3.327,8.9233,6.4936,8.7264,8.6093,11.3091,7.3782,4.6796
13.1617,5.3555,5.3663,11.0304,7.4018,9.4998,8.6182,7.5891,9.2473,7.4736,6.2594,9.4754,9.4662,11.0291,9.9236,9.6422,6.5398,8.2477,10.2277,7.3492,10.4532,11.8252,14.0896,15.1172,12.027,11.3038,12.2043,7.9548,8.6914,15.2332,12.7767,6.0761,9.5163,11.073,8.475,13.0281,9.2492,13.0168,4.7228,11.1843,7.8241,8.9865,4.0235,7.9371,4.1851,8.3444,12.6124,4.1656,8.4924,7.735,12.2167,7.3626,9.2521,10.4262,14.627,9.7583,9.1264,8.1985,5.9161,11.3765,10.6511,10.2963,12.7331,9.8244,7.2599,11.6794,9.5591,8.4526,7.9342,2.2872,11.4289,6.5902,11.481,7.2173,9.3742,9.9873,5.2801,8.7546,4.4604
12.7796,8.356,5.2388,9.7685,6.5849,8.4502,7.9792,5.8095,8.1298,6.5675,8.0535,8.9686,8.7354,9.8894,8.4569,9.2294,6.9015,5.7577,9.3386,8.4557,10.9745,13.0855,14.3616,14.1864,12.5646,11.3163,12.7261,6.8973,7.8043,9.5147,9.0855,7.2095,7.5281,12.2047,10.3336,10.4546,4.8168,9.7378,5.9818,7.2503,2.0402,6.4879,6.1919,5.5369,7.5213,7.0065,4.976,1.7444,10.4223,6.1712,12.9578,5.6456,9.1944,10.7034,13.8973,8.1691,11.3022,6.9191,3.6305,11.3155,8.6502,10.0424,11.2042,9.5143,7.2673,12.4894,9.5429,7.9581,5.4559,6.1705,12.607,8.6697,8.9352,7.758,8.8754,10.3818,6.8185,9.5089,5.3205
12.8244,8.0495,6.2341,10.6172,6.5377,8.9927,8.1041,6.5163,6.6481,6.972,6.1742,8.9547,8.6856,11.2704,8.9171,8.3597,6.9553,6.834,10.2929,8.502,11.0628,11.9456,13.2696,14.7131,12.2095,11.634,13.0744,5.4613,9.7198,14.1632,12.695,8.7332,10.0812,11.9398,8.8656,13.6357,10.3807,13.5549,2.4673,12.9698,10.9699,5.5675,8.8655,9.1778,5.1128,11.8369,8.7579,9.5622,7.6028,2.5642,14.0638,9.5644,10.0121,11.411,14.4276,10.1872,10.1882,9.8928,6.6855,10.9222,12.4284,11.5537,12.2626,9.8656,9.1157,11.9407,13.1726,8.3643,7.4175,1.4321,11.9018,5.2433,12.4218,9.4239,11.5701,12.4224,6.3861,10.5986,4.8473
11.3217,7.9271,7.7589,10.5197,4.2561,9.1694,7.6715,6.3606,10.9735,6.3122,8.0994,9.1926,9.1468,10.2999,9.6442,8.843,7.9079,7.109,10.0715,8.1353,9.5967,11.5562,13.9722,15.619,12.1323,11.4261,13.1758,5.8634,5.1334,11.6388,10.4101,5.5224,8.7538,11.6818,9.4682,9.7311,10.7524,7.5393,6.1694,11.7818,8.5508,5.9307,9.2631,6.8747,2.5627,3.6549,9.9181,4.8583,8.6476,6.9415,11.462,10.0938,11.5135,11.0567,14.5758,5.7742,10.4036,9.7502,6.082,10.9902,11.7572,11.0405,11.2163,8.7717,9.3687,12.1756,8.6709,8.5246,4.6104,2.9005,12.22,4.2714,9.445,10.4678,10.7564,11.3707,6.8278,9.3166,2.4994
11.3358,9.3691,8.3139,10.6199,6.1752,9.5037,7.4075,6.0783,9.7477,6.5086,7.8633,8.9882,8.861,10.367,9.6493,8.9932,6.8453,7.6801,10.1751,7.7993,9.8785,12.2683,14.2109,15.3024,12.8344,12.0876,12.9462,7.251,9.7274,10.4955,9.8093,10.1872,8.0245,7.8811,4.3129,8.2397,8.6972,6.3729,6.898,7.9329,6.9938,4.144,6.2014,1.2143,7.7183,3.785,7.0876,5.1984,6.7617,6.564,5,5.5088,7.1936,7.2876,10.2403,3.5271,7.2658,8.4819,5.614,8.9841,10.4413,9.221,9.4619,8.218,8.2513,7.7479,8.6429,7.672,7.0854,10.6022,8.15,5.1273,10.4665,8.8548,8.8442,8.9932,11.2411,8.1103,3.0984
12.1187,8.1785,7.5536,10.3438,5.9128,9.0085,7.384,6.9906,7.3588,6.8982,7.9987,9.0123,8.7451,11.3456,9.6613,8.1887,7.8421,6.9125,10.0483,7.9127,9.5508,12.4241,13.4004,14.6547,12.8174,11.3004,12.8655,6.6308,11.166,13.3284,12.2415,9.7337,8.3349,11.8006,9.737,13.2878,11.1738,13.1091,2.8086,10.8334,8.4114,3.1179,7.4522,9.1344,7.3413,14.2902,9.8341,13.3096,9.3888,7.5959,12.0111,10.0663,11.4182,11.3628,14.2774,9.9402,10.6465,10.1925,7.053,11.0701,12.6511,11.2248,12.8769,10.1834,9.6292,12.7763,11.5516,7.9267,6.0863,4.7159,12.555,6.4891,10.3409,10.0274,10.5276,11.4762,7.5337,9.2629,5.6763
12.2341,8.512,8.032,9.9146,4.9786,8.4844,8.8592,7.8219,6.5381,6.9017,8.8781,9.6752,8.1152,11.5493,9.2169,9.6809,7.1389,5.7835,9.8396,8.4587,9.241,11.7876,13.6758,14.3392,13.088,11.0789,12.8382,7.1504,5.6219,13.5461,12.2243,6.0983,11.285,10.976,8.0685,15.3725,8.885,14.8021,0.6985,12.0949,8.3107,9.196,9.9353,10.5958,6.3632,7.2643,10.1617,3.8936,10.811,6.5621,14.8517,10.0206,10.9122,11.0086,14.3484,6.4145,9.358,8.1579,8.0529,11.6781,10.1291,10.1027,11.248,9.2464,9.2596,11.213,11.9122,8.9876,6.3462,2.7434,11.431,2.9596,11.0928,11.9514,10.0065,11.9938,7.2052,11.1457,4.527
12.3349,8.615,7.0662,10.2843,5.7919,9.0752,7.4229,6.3772,6.086,5.5677,7.9383,9.2417,8.6462,9.6484,9.2671,8.3764,6.2863,7.2294,9.794,8.6339,9.5143,14.3179,13.4544,15.0993,12.8803,10.9228,13.7394,4.1093,5.7445,14.6412,14.0003,6.5076,10.8229,13.7843,12.238,10.552,9.7565,11.0074,5.9964,12.9905,5.9828,8.4075,8.1755,7.2592,2.6856,0.7382,8.2991,3.3287,7.6279,7.554,15.1107,7.8919,11.5783,11.2769,14.4267,4.2813,13.084,8.7727,7.9466,11.1055,10.9134,12.6431,13.3934,10.9715,4.7466,14.4136,13.7108,8.3057,10,1.8943,14.1152,4.2079,10.8933,10.6229,10.2998,12.5122,6.8591,9.4791,2.5408
12.1046,7.6096,7.1057,10.2708,6.5307,8.5409,7.3841,7.0299,7.5203,6.0369,8.2071,9.3592,8.5836,10.4267,9.017,9.9988,5.8935,5.7204,9.7606,8.1755,9.6805,12.7416,13.6077,14.5497,12.8935,11.5033,13.5926,8.9553,14.4133,13.0577,12.0006,10.6983,8.9242,10.6024,8.4227,11.8412,8.8926,11.44,8.6976,12.652,8.593,7.5619,7.6299,8.183,13.7207,13.8597,10.355,12.0929,7.9585,3.9753,13.8721,9.1991,10.1083,10.3587,13.9074,7.9135,9.4358,8.0443,7.8938,10.4579,11.2346,10.7797,11.6239,9.6075,4.6352,11.5448,10.3438,8.6939,7.3631,8.7336,11.534,9.8795,10.3452,9.636,9.7746,11.5946,10.2107,8.1698,7.1689
11.6775,7.7698,7.6795,10.5458,5.4783,9.2096,7.9936,6.5229,9.1649,7.0655,8.1019,9.0617,14.2973,11.3508,9.5222,9.3622,7.1119,4.8338,10.4444,8.5261,9.969,12.5845,13.2979,14.7666,12.6421,11.1156,13.7338,7.5005,12.0586,13.0762,11.8811,6.9295,9.3252,12.1372,10.106,12.7621,11.0353,11.1229,8.617,11.202,9.2034,7.9821,7.5933,9.5989,4.1306,13.4984,14.0049,12.9869,5.4843,7.7476,13.8655,7.8186,9.7199,9.6543,13.6494,8.4138,10.8096,9.5357,5.7707,9.6795,12.5774,10.8188,12.1265,9.4588,8.4889,13.1194,10.0984,9.0449,7.5898,1.4228,12.7516,7.6836,9.3252,8.8227,9.971,11.9201,6.329,8.8811,2.7231
12.8251,8.0386,7.8439,10.2954,7.4171,8.5503,7.1581,6.4277,7.5333,4.5061,8.3346,9.0402,9.3127,10.5333,10.0861,9.0644,7.2007,6.886,10.3785,8.7018,9.696,11.704,12.8279,13.7957,12.8278,10.5791,13.1154,7.5034,9.4641,11.0909,9.6235,10.4433,7.4093,9.3087,5.2147,11.354,8.4934,8.6648,9.2697,8.8311,6.4987,4.4842,6.738,6.3875,5.1321,9.3057,5.7331,5.2329,7.203,4.9654,11.2346,5.2897,9.2297,8.9991,12.9684,5.113,7.6549,7.1951,7.3063,10.4945,8.3247,10.1686,9.5934,9.2432,5.4459,9.708,8.7594,8.5398,7.6343,7.4765,9.9146,9.0618,8.574,7.4383,9.4802,11.1546,7.0853,8.3259,6.8727
9.0519,8.1997,7.7855,10.6594,6.7714,9.9925,7.2745,6.2474,11.3576,6.6233,7.7224,9.0466,8.6681,9.9084,9.0291,10.0859,6.1745,7.2545,10.5232,7.1711,9.9183,11.717,14.2094,15.4382,12.8832,12.2687,12.97,5.97,5.818,9.5773,9.1645,3.9842,6.0633,7.4954,4.5194,7.1632,9.0224,4.237,2.6419,8.0794,6.6908,3.2495,6.3667,5.0145,3.5899,3.7637,7.647,3.8115,7.9085,3.5855,3.4551,5.309,7.0487,6.966,9.7665,3.7773,8.2358,8.5624,7.2524,7.6639,10.9253,10.0846,10.9837,8.9648,4.8171,8.2237,9.3533,8.3902,6.8636,2.6406,8.3414,3.501,10.8968,8.9216,9.0198,9.332,4.2256,8.756,5.657
12.0038,9.2597,7.5193,10.3678,6.2126,8.7714,8.2007,5.2945,8.1294,6.6536,6.7879,9.1118,7.9435,9.8528,9.4838,8.5495,7.7044,7.892,9.8108,7.7949,9.3675,12.4958,14.2709,15.0194,12.2729,12.0224,13.2536,8.9782,10.1601,11.0338,10.0836,9.6627,7.1049,9.4839,7.1318,14.8605,8.167,14.4788,3.134,8.1639,6.8544,3.6616,6.592,4.0073,14.4949,9.6474,7.4808,6.5169,7.5839,6.7323,14.4541,5.4703,9.0755,7.8156,12.6122,6.1101,8.881,5.4453,6.0789,10.1673,8.028,9.0639,10.5981,9.0827,9.1956,9.8416,9.1912,6.9152,7.0793,6.3434,10.3519,8.7479,9.4023,7.5173,9.1116,9.87,10.8384,8.6357,4.2202
11.0649,8.4225,7.6146,9.1654,4.7903,8.589,6.8978,6.3888,7.5276,6.1211,7.7863,8.5618,6.8357,10.4482,9.4615,8.9488,7.4138,7.4504,8.9637,7.6109,10.5383,11.1172,13.8154,15.5489,12.8444,12.1334,13.006,8.3703,11.2852,14.8403,13.585,9.0149,10.3429,12.2494,10.3476,8.598,11.69,8.4318,6.0022,11.995,10.7608,7.4243,8.7388,8.6606,8.8194,14.9656,7.9622,14.1041,9.0809,7.4083,13.1825,9.6579,11.0155,10.9685,14.3931,7.2722,10.6624,11.8044,8.2679,10.6292,13.7568,11.2952,12.9209,9.9301,9.4916,12.8993,13.3537,9.0617,6.8017,2.7467,12.7764,4.0388,11.8731,9.6801,10.454,11.5283,6.5738,10.6206,6.8777
11.257,7.8519,7.4249,9.0598,6.0069,9.3089,7.6229,5.9385,7.8193,5.0387,9.2366,9.1798,7.6731,9.0155,8.1242,9.094,7.4774,6.5864,8.2177,8.0767,9.9058,11.0456,13.3896,14.83,13.0361,11.7862,13.1779,4.2286,13.4069,14.778,13.4362,8.2664,9.0396,12.2392,10.788,13.1876,10.4807,13.4195,6.3639,10.2914,1.3456,7.5196,6.0458,8.3742,13.6543,14.3279,12.5008,13.7124,10.038,5.7481,13.762,10.6337,10.4628,9.8598,13.7352,7.611,10.872,10.1959,7.1142,11.0988,12.3163,10.1708,12.2946,9.9232,8.6107,13.035,12.6998,8.9473,7.0397,6.5546,12.8726,8.3641,9.5304,10.326,9.5806,11.2121,11.5082,10.5639,5.6039
10.4539,8.1741,8.4277,9.2309,4.6786,8.6534,6.6223,3.6974,8.8378,5.9063,7.0989,8.7277,8.8366,8.2283,8.7906,7.9741,7.7672,6.3266,8.7971,7.7448,10.1743,11.8725,13.9197,14.5342,12.3738,12.5063,13.5092,13.6798,9.0531,13.2228,11.5804,7.62,7.9148,7.9268,7.5743,7.9591,7.6829,11.1737,2.3719,10.0307,5.9659,6.7298,4.5463,6.88,14.6283,8.9474,6.8735,5.3901,7.2165,2.712,13.5943,4.2245,9.0994,9.2359,12.7592,5.9858,7.7896,7.1916,4.7861,10.1096,9.61,9.8344,10.3561,8.4213,6.2087,9.8019,7.7728,8.2684,7.0268,4.2245,9.4783,11.04,8.8049,12.0259,9.529,9.841,9.8266,8.1867,7.7579
11.6801,9.0948,7.0226,8.339,3.159,7.8656,6.6701,3.4198,7.4976,4.6728,8.2625,8.7499,6.7868,9.8619,8.1766,8.6886,6.9333,6.1881,8.1093,8.1335,10.3457,12.0203,14.006,15.2768,13.0113,11.849,13.4156,6.4201,12.1285,15.093,14.0194,8.1054,9.4836,12.3648,10.3959,12.067,10.6011,14.3407,-0.252,12.9166,9.1349,7.5909,9.0363,8.3971,13.3468,11.5925,11.231,8.4933,10.9411,8.8199,12.6767,9.4824,12.5607,12.0863,14.9263,7.0991,10.9505,10.5512,8.152,11.0652,12.7557,11.2203,13.6283,11.7053,8.511,12.908,14.7382,9.6474,8.6706,1.2579,12.6528,5.0347,12.0024,9.9663,9.4347,12.0799,5.896,10.6539,6.4559
11.5621,8.6892,8.7898,9.2185,5.6917,9.4366,7.6513,5.6308,10.2562,6.9674,5.5434,9.2357,9.8306,8.9902,8.7618,8.3753,7.4555,6.4882,9.0441,8.136,9.4404,11.9499,13.1962,15.0591,12.4697,11.777,13.3308,5.1763,9.8208,15.7691,14.847,4.2531,10.6958,12.3251,10.3555,12.3351,10.5171,14.0266,4.9878,12.2656,14.0911,3.9818,8.5782,9.6325,7.1057,16.533,12.0609,15.8537,9.4377,6.3526,13.7037,7.4484,10.8822,10.3972,14.1932,7.3336,10.7562,10.2665,8.3897,10.5045,12.6872,10.9481,12.3058,9.4515,4.2844,13.1264,12.5226,8.704,8.6985,4.9697,12.9668,3.7387,12.2818,10.2215,9.6822,11.8091,3.3787,10.1877,6.2608
9.9731,8.6738,6.4079,8.7011,6.0851,9.7739,7.0615,6.8192,10.051,6.765,3.5737,8.5199,7.4408,8.7769,8.4317,9.4477,7.9768,6.6337,8.6214,7.3681,10.5411,11.3419,14.8301,16.1489,13.0745,12.5145,13.4107,5.5859,3.8679,11.2645,10.5717,5.3086,8.2568,10.0077,6.4935,9.9963,10.5111,9.6327,1.0795,11.8145,9.7605,7.4183,7.4814,8.6286,3.716,12.0263,9.9181,9.4297,9.1282,6.6051,13.1267,9.2066,9.8277,10.003,13.2399,2.0454,8.3319,10.6822,7.7373,9.653,12.8372,10.7981,11.3646,9.0806,8.1425,10.2122,9.6873,8.9493,8.4313,5.4411,10.2404,6.5814,11.241,11.348,8.8335,11.1796,3.7009,9.1497,5.6316
10.8753,8.3727,6.9672,8.5734,2.9456,7.8764,6.9573,2.7864,10.2176,5.9757,9.709,9.0657,6.1436,9.5482,8.0586,8.7432,7.0766,7.0004,8.4225,7.6828,11.6139,11.2659,13.4551,14.3345,13.2405,12.3248,12.4189,7.1508,11.7158,11.658,10.2343,9.5365,7.0799,2.8155,3.9804,5.6552,7.5474,3.7326,10.8376,3.8104,8.0506,5.723,1.9393,2.0285,10.2115,4.6746,3.5907,2.6986,5.8849,3.5046,3.9791,4.328,6.3071,7.1924,9.582,2.5471,5.1655,7.7385,3.0565,9.6189,9.0962,9.6382,7.2423,7.0533,6.7405,7.0129,7.912,7.4499,6.0172,7.4804,6.0918,5.067,8.6673,8.4426,9.4021,10.7794,10.9086,7.7611,1.6992
12.2256,8.8031,8.1089,8.5361,6.2796,8.7821,3.4466,3.1867,8.1568,5.9924,5.9837,8.5723,7.4794,8.4714,7.9575,9.1769,6.503,5.3875,8.8649,8.2305,10.7581,11.8498,13.8645,14.2071,12.954,11.8402,13.2563,2.0345,8.2994,15.332,13.9615,9.0224,8.0274,12.4701,10.9673,8.2867,8.1679,11.3559,1.2044,12.5353,1.8522,7.1868,8.6896,8.2534,2.2507,8.6115,7.9438,7.9407,9.1463,6.6093,13.2287,10.5958,12.0597,11.7446,14.956,7.1564,10.3794,7.7802,6.681,10.7559,10.1712,10.8375,12.9655,10.2371,7.3482,12.9575,12.9769,8.8475,7.3559,2.5081,12.7089,1.6785,11.3783,12.4102,10.2627,9.3168,7.2379,12.6124,2.4785
11.7194,9.2548,7.5005,8.5366,6.1188,9.2607,6.4119,6.5211,2.7185,5.9451,7.3775,8.6913,6.8708,8.6509,7.9137,8.1886,6.8568,6.2787,8.6777,8.2965,10.2776,11.9205,13.2912,14.8624,13.3646,10.6373,13.3868,5.3523,9.7607,15.0335,14.2376,8.0327,8.9142,12.6421,10.9712,12.0877,11.9698,14.3119,1.8882,13.422,8.6838,2.4499,6.4409,9.764,2.7735,7.1674,11.9917,5.7714,13.1925,7.6718,13.7975,8.9885,11.9369,11.5473,14.674,2.5726,10.9609,12.0041,8.2186,12.2508,13.509,10.3795,12.9782,10.7038,8.5078,13.1537,13.6351,10.1816,8.8308,1.5728,12.9391,4.5417,9.9292,11.0581,9.8089,12.0055,12.5552,10.6045,6.5577
11.5853,8.7691,5.7518,9.1967,5.5916,8.8812,7.1994,5.1456,9.7037,5.5527,7.7788,9.2504,7.3933,9.0675,8.4923,7.865,7.4881,6.0609,9.51,8.7301,10.0858,11.5844,12.7039,14.2391,13.0792,11.0352,13.126,3.0529,7.7487,15.3275,14.6076,7.2241,10.3326,13.1886,11.6516,8.1317,8.7975,10.2633,4.7455,12.5867,5.3428,7.9316,9.4905,10.5251,3.9954,15.9216,10.0849,15.5693,12.1222,6.638,14.0062,12.8095,12.4513,11.8294,14.9417,7.108,12.1078,8.7245,9.0013,10.8656,11.1388,9.717,13.6062,11.0206,9.6882,14.0839,14.7901,8.545,9.4831,5.4503,13.8849,6.2538,11.9696,12.2754,10.2709,12.2305,8.1862,13.287,2.7506
