"1007_s_at","1053_at","117_at","121_at","1255_g_at","1294_at","1316_at","1320_at","1405_i_at","1431_at","1438_at","201508_at","201555_at","201930_at","202683_s_at","203139_at","203625_x_at","203628_at","203928_x_at","203963_at","204508_s_at","204667_at","204681_s_at","204822_at","204825_at","204914_s_at","205225_at","205229_s_at","205347_s_at","205478_at","205696_s_at","205713_s_at","205751_at","205830_at","205997_at","206391_at","206401_s_at","206509_at","206793_at","208582_s_at","208670_s_at","208712_at","208893_s_at","209173_at","209366_x_at","209560_s_at","209603_at","209604_s_at","209942_x_at","210735_s_at","211864_s_at","212344_at","212583_at","212768_s_at","212956_at","213527_s_at","214164_x_at","214612_x_at","215304_at","215432_at","215609_at","215729_s_at","215867_x_at","216092_s_at","217257_at","218002_s_at","218211_s_at","218483_s_at","218807_at","218856_at","218862_at","219051_x_at","219438_at","219919_s_at","220034_at","220773_s_at","221704_s_at","222256_s_at"
12.2036,7.3499,8.0411,10.9716,7.1035,8.6703,8.1226,6.4526,8.1961,6.8914,7.8575,9.7987,9.7802,8.8962,8.6075,8.3285,7.9098,10.1469,10.075,11.9975,9.2572,11.1585,7.5876,4.2426,5.5625,6.3967,13.2485,7.8392,7.8318,5.9245,7.7447,4.4006,4.4718,7.8907,3.9618,6.7485,10.106,15.4379,6.4638,5.2762,9.6731,10.0244,8.9199,12.5355,13.167,7.7897,11.2837,14.936,7.4574,10.2123,10.1072,9.9666,8.1716,6.99,12.2621,9.072,12.161,6.9715,8.8745,6.6957,6.1699,1.8744,11.7016,9.5759,6.0806,11.958,13.4437,10.2582,11.7578,8.3039,10.595,9.3183,7.6007,5.8756,5.0437,7.7527,7.7331,4.2411
12.0666,7.8288,8.7373,10.63,6.2158,10.4539,8.3098,7.6552,9.1705,6.7899,7.2539,12.1292,9.816,9.5263,8.4654,9.506,7.2893,9.4591,10.1494,11.0794,8.5738,9.9954,5.975,7.0773,6.6557,8.3245,10.2287,6.6106,8.5883,4.6851,6.8008,8.0786,5.9476,8.0673,5.963,7.5604,9.3415,16.7364,8.3956,3.4155,9.5907,9.7876,8.6894,12.9134,12.5259,7.7395,10.0573,13.3445,5.1074,9.1473,8.9289,8.0563,7.9834,8.2659,11.265,8.578,11.8167,5.6317,9.2268,7.3818,5.7781,6.9551,11.5719,9.683,7.2007,11.4814,13.4977,9.2237,11.4381,10.2197,10.1239,9.1755,8.122,7.3701,4.3096,6.645,8.7607,6.2095
12.7526,9.3658,7.2033,10.4761,5.1883,8.7093,7.0516,7.3846,7.3803,6.6793,9.367,11.3416,11.1873,10.5028,7.7173,8.4719,9.1928,7.6975,5.0253,8.9283,5.1272,8.6902,7.1708,7.9685,9.3256,3.7216,6.2819,6.7262,6.1013,2.951,5.6869,1.5296,5.5688,4.9308,8.4177,8.0585,4.1019,8.1116,8.0829,3.437,9.5101,11.7007,6.2424,12.0552,10.7722,6.0387,3.7156,8.305,4.3612,8.098,10.7234,10.2896,4.6754,3.6841,8.7523,8.4875,9.1091,2.9896,7.0006,5.7501,2.1143,0.7577,9.4105,9.1729,5.263,7.8605,10.2236,8.6788,10.2629,11.1099,9.45,7.5264,6.4544,5.8986,2.4258,9.149,8.0632,7.3807
12.8956,7.9326,8.2136,10.1922,5.2942,9.3062,7.7264,6.696,6.6332,6.0376,7.9976,8.0811,9.6388,9.6334,8.2919,9.7538,6.9201,7.6028,7.5082,10.8238,8.7904,9.4274,7.3748,7.5105,8.765,9.346,5.8987,6.439,9.6316,9.6584,5.4924,7.8113,6.2939,2.2406,4.3262,13.1935,7.7174,13.0672,7.1546,1.5723,8.6604,9.0404,9.1877,10.5774,12.498,7.3692,9.2016,12.8519,11.833,9.3413,9.1744,5.7351,7.0446,10.1079,10.4149,8.3987,11.3181,11.2042,8.4334,4.9007,5.0694,5.8246,11.2668,9.7048,6.7843,7.7057,13.0549,8.5713,10.2956,10.116,9.1974,10.7078,5.2152,8.5182,6.2694,6.5743,8.1503,6.9937
12.4378,7.9344,7.3127,10.5937,6.1852,8.6848,8.1776,6.4096,8.1593,5.6078,5.9606,7.4794,10.3642,10.2235,8.5633,8.9305,8.6732,6.7144,8.4431,8.2676,4.5907,10.6204,8.8658,7.5774,10.3825,11.3919,7.3404,7.7032,9.1566,10.3047,6.9246,3.8454,5.5994,7.0578,2.9246,5.2799,8.1461,8.5706,8.8066,2.52,7.5699,10.3835,9.7598,12.427,13.6209,6.2425,5.1312,10.5326,12.6284,7.8362,7.8455,8.0575,6.5485,2.5558,8.948,7.5543,7.8265,11.7917,8.9305,5.5863,5.1187,4.9343,8.3812,6.924,6.1508,8.1188,13.5528,9.1233,10.9605,10.7086,8.9346,8.2696,4.898,6.4452,3.9608,7.7416,9.6084,4.7038
11.9015,8.7145,6.5302,10.1871,5.2615,8.4655,7.3414,7.5741,5.911,5.5822,9.5778,10.2177,10.2285,10.0582,8.6439,7.3983,7.8033,9.3901,11.1396,12.189,10.3686,10.5471,7.2999,7.3144,9.5374,7.568,11.8458,6.3105,8.0291,7.4989,6.5489,6.4839,6.5803,7.2947,3.2308,4.6822,11.0142,12.4284,7.9183,6.2882,9.3315,9.9386,3.7908,10.898,13.114,7.4459,10.78,14.1947,4.6799,11.6425,9.6596,9.1306,6.962,2.5474,12.7044,8.4668,12.7039,3.161,8.7009,3.5958,4.9248,3.4363,12.5347,9.4629,2.9129,11.2866,13.4635,9.5657,11.9112,9.8296,10.7166,10.6578,8.8102,8.1507,2.2574,8.349,7.4282,6.5517
12.326,7.5579,8.2514,10.6992,6.5959,9.2367,8.3991,6.8912,8.4971,6.82,9.0217,7.7117,10.8789,10.5299,8.806,10.8184,9.1055,7.6682,6.9962,7.8912,3.6682,5.9551,8.0636,7.9504,9.2367,7.491,7.8375,2.8185,7.5396,4.5853,5.073,8.4809,6.1573,5.7989,2.9,9.3851,5.7297,9.2232,7.3021,3.6835,9.401,11.1443,5.5649,7.4995,9.968,5.3848,6.9875,9.724,10.4275,6.9872,8.6651,8.8307,6.7101,5.658,7.7249,8.5442,8.643,10.2126,8.0893,3.6466,4.4768,9.9681,7.2726,8.8685,6.5194,6.9701,10.9883,9.4588,7.8809,8.4,10.1094,8.9016,7.7772,7.1959,4.2801,8.2512,8.3642,5.9083
11.7169,8.1215,6.5229,10.4799,6.6469,9.2466,8.0828,6.2452,6.2663,6.6873,9.3933,11.4194,10.6276,10.2097,9.2801,8.092,6.9518,14.782,8.4841,14.8948,12.795,11.5752,6.9479,6.4726,7.801,2.6233,14.1295,5.6986,9.1267,4.1577,7.3047,7.1223,5.2914,8.4435,2.2619,3.4367,9.0803,12.3024,6.2218,3.5974,9.2177,9.5546,10.3221,15.2201,13.7357,6.5565,11.9385,14.996,3.8829,14.388,8.3043,8.4093,3.7228,3.0018,13.929,9.0287,14.8983,6.0534,7.5509,4.3036,5.9636,1.4841,14.7284,11.0616,3.9609,10.8096,13.5313,9.6147,12.7913,7.6912,9.8052,9.8594,6.7868,8.639,4.2887,8.132,8.1583,4.6515
11.6612,8.8958,9.9619,10.7859,7.0617,8.4762,8.0212,7.7961,7.3053,6.4588,8.9619,9.5079,11.0685,9.7909,8.8977,11.0269,9.9431,8.7209,7.6086,8.0651,3.4802,7.4931,7.6103,8.3473,11.1335,8.6851,7.9667,4.4888,10.4564,4.7545,6.9371,5.4968,6.1338,5.5493,3.5307,10.9725,8.5133,6.6224,8.4211,2.4493,7.6196,7.5246,4.1918,5.2211,10.6667,7.0727,4.6863,7.3236,7.1333,7.2154,7.6332,7.6949,3.678,5.2048,7.9109,6.868,7.6351,7.3395,3.9601,3.5145,5.9937,13.2827,8.368,8.6025,6.0071,6.4012,9.962,8.0487,8.6093,9.9598,10.9711,5.5033,8.2582,5.9471,4.3681,7.8751,9.7341,4.3511
13.1617,5.3555,5.3663,11.0304,7.4018,9.4998,8.6182,7.5891,9.2473,7.4736,6.2594,9.1601,10.4298,9.8862,8.7418,8.4891,9.193,9.5163,5.4388,11.073,8.475,10.5831,6.3526,7.3165,8.4018,4.6909,11.1843,4.4966,8.236,3.7116,4.0235,8.8632,7.1928,7.1977,5.774,5.0512,7.0578,10.8998,9.2636,7.3912,9.2631,10.5531,6.5365,12.2167,11.4376,9.5248,10.4262,14.627,6.3371,9.1264,8.5344,8.4899,6.2267,6.1308,12.7331,8.6664,11.6794,5.0225,9.4222,3.3446,3.5345,2.2872,11.4289,9.7235,2.7279,8.8206,14.4151,8.8362,9.9873,6.4898,9.1909,9.3688,8.0361,9.1996,2.654,7.8575,8.1857,5.6934
12.7796,8.356,5.2388,9.7685,6.5849,8.4502,7.9792,5.8095,8.1298,6.5675,8.0535,8.6112,10.9094,9.559,8.0082,8.0826,7.8959,7.5281,7.7315,12.2047,10.3336,9.9385,7.4021,6.2723,9.9298,7.6018,7.2503,6.1813,7.4525,6.8043,6.1919,10.8606,3.1448,2.356,2.6944,8.6182,5.7798,8.2552,7.4461,2.8026,8.4697,9.7622,8.1365,12.9578,10.3241,5.3337,10.7034,13.8973,11.1271,11.3022,9.8524,8.8269,8.1797,0.5732,11.2042,8.3574,12.4894,10.7462,7.3165,4.0212,3.8277,6.1705,12.607,10.0368,5.281,9.5449,13.4525,8.9475,10.3818,9.5014,7.8205,9.6567,7.3652,7.8858,5.3963,7.113,8.3757,6.3969
12.8244,8.0495,6.2341,10.6172,6.5377,8.9927,8.1041,6.5163,6.6481,6.972,6.1742,12.0006,10.714,10.0493,8.6293,8.4615,8.4876,10.0812,11.6023,11.9398,8.8656,11.0497,6.4912,6.7278,8.0873,4.2122,12.9698,4.4782,6.9834,4.4069,8.8655,8.6953,5.7268,8.4588,2.9626,4.4707,11.1965,10.1406,8.1349,2.7083,9.1321,10.7556,6.485,14.0638,12.6071,7.3663,11.411,14.4276,5.0714,10.1882,9.6625,9.229,7.4839,2.9778,12.2626,9.8986,11.9407,2.8561,9.1307,3.6096,3.4114,1.4321,11.9018,10.3452,6.3151,10.1192,13.4291,9.9627,12.4224,8.0587,10.1903,10.8656,10.2719,8.5273,2.8336,8.0013,8.6193,7.5656
11.3217,7.9271,7.7589,10.5197,4.2561,9.1694,7.6715,6.3606,10.9735,6.3122,8.0994,8.0047,10.4104,10.3046,9.3621,7.7771,8.9048,8.7538,10.0368,11.6818,9.4682,10.5612,6.8623,8.3793,8.6014,6.036,11.7818,6.0085,7.4951,3.2286,9.2631,4.47,5.8052,6.6774,5.4329,5.1081,10.0359,7.8522,7.2511,5.6249,9.1687,9.8945,5.3173,11.462,12.7726,7.3806,11.0567,14.5758,5.5354,10.4036,7.1339,8.2074,7.3763,1.9373,11.2163,8.4483,12.1756,7.5677,7.1995,4.9416,6.1723,2.9005,12.22,9.6254,1.199,13.4556,10.9314,9.4604,11.3707,9.6021,11.0799,10.3462,7.5499,5.638,6.6689,7.1363,7.857,7.7681
11.3358,9.3691,8.3139,10.6199,6.1752,9.5037,7.4075,6.0783,9.7477,6.5086,7.8633,4.1507,11.1706,10.767,9.3352,9.3584,9.5324,8.0245,5.9694,7.8811,4.3129,7.5185,8.5453,8.781,10.7522,7.7127,7.9329,9.8931,10.3083,8.1332,6.2014,4.5433,5.4275,3.6613,7.1388,11.3037,6.7518,7.2753,7.5255,2.892,8.831,7.3751,4.6463,5,10.1342,10.684,7.2876,10.2403,6.626,7.2658,8.7582,7.8457,7.3187,3.766,9.4619,7.3784,7.7479,5.3017,4.3354,3.8476,6.8256,10.6022,8.15,7.5825,6.7273,7.7351,8.715,8.7413,8.9932,10.3866,9.0904,7.121,6.499,3.826,6.3371,7.5733,8.4828,4.4802
12.1187,8.1785,7.5536,10.3438,5.9128,9.0085,7.384,6.9906,7.3588,6.8982,7.9987,10.1032,10.1161,9.6465,8.877,9.1047,8.1294,8.3349,9.6598,11.8006,9.737,10.4156,7.066,7.5341,8.1237,6.5249,10.8334,5.6069,7.167,5.4205,7.4522,10.4472,4.5104,6.9834,6.2739,8.4216,10.0016,10.6949,10.4323,4.9364,9.3431,11.302,5.071,12.0111,12.6555,7.7367,11.3628,14.2774,5.4254,10.6465,10.1595,9.4262,6.1912,5.0666,12.8769,8.5936,12.7763,4.512,8.6296,3.7082,6.5754,4.7159,12.555,10.7937,4.7071,13.8767,13.3379,10.1881,11.4762,10.4336,10.4184,10.978,8.6452,8.8516,4.6611,8.0868,8.6208,7.1257
12.2341,8.512,8.032,9.9146,4.9786,8.4844,8.8592,7.8219,6.5381,6.9017,8.8781,11.9692,10.6367,10.5863,8.7834,7.2354,8.1519,11.285,7.7287,10.976,8.0685,10.9092,6.4127,7.4421,9.5552,4.7482,12.0949,4.3028,7.7138,4.051,9.9353,8.9201,6.7638,7.9041,4.155,4.5769,7.6172,5.6556,6.8574,3.9748,9.4796,12.0862,4.5768,14.8517,12.3896,4.3371,11.0086,14.3484,6.7057,9.358,8.5304,9.2302,7.4982,2.9139,11.248,8.8862,11.213,6.6647,9.2723,4.2898,4.2737,2.7434,11.431,7.3458,3.4922,6.6447,12.7077,9.3807,11.9938,8.4025,10.0365,10.2146,9.4137,8.8255,3.8594,5.527,7.9894,8.2866
12.3349,8.615,7.0662,10.2843,5.7919,9.0752,7.4229,6.3772,6.086,5.5677,7.9383,8.1363,10.0111,9.781,8.0939,8.3784,8.6898,10.8229,5.2444,13.7843,12.238,10.8459,6.9681,7.3342,8.7584,3.7563,12.9905,4.0139,8.4992,5.4706,8.1755,5.4284,3.0322,9.7135,3.6955,3.3613,5.5155,7.2924,6.2711,3.994,9.2987,10.1834,4.708,15.1107,12.2915,6.5872,11.2769,14.4267,7.0528,13.084,8.8844,7.6881,6.471,1.7174,13.3934,8.0533,14.4136,5.9481,8.3141,3.6826,4.0759,1.8943,14.1152,8.8805,2.2472,5.8996,13.4672,9.1903,12.5122,7.8636,9.1649,10.9033,10.3813,8.213,3.7899,6.4524,8.8407,9.503
12.1046,7.6096,7.1057,10.2708,6.5307,8.5409,7.3841,7.0299,7.5203,6.0369,8.2071,10.8459,9.6214,9.079,8.5245,8.2776,8.1152,8.9242,9.4403,10.6024,8.4227,10.6565,8.4536,6.3925,7.6291,7.732,12.652,4.6673,8.1205,8.3963,7.6299,4.8372,5.4867,5.4392,4.9018,9.2043,10.0675,15.2559,8.2607,6.2816,9.1619,10.8702,10.8215,13.8721,12.3416,7.6107,10.3587,13.9074,4.2727,9.4358,9.8719,7.5853,7.101,7.2924,11.6239,8.772,11.5448,3.7314,8.065,9.9109,4.4121,8.7336,11.534,9.5386,5.3406,8.6248,12.8976,9.8774,11.5946,9.7427,9.7827,9.0057,7.7401,8.67,5.7713,7.3968,8.7271,7.8047
11.6775,7.7698,7.6795,10.5458,5.4783,9.2096,7.9936,6.5229,9.1649,7.0655,8.1019,11.5616,10.119,9.5806,8.8456,9.118,8.7245,9.3252,10.7161,12.1372,10.106,10.31,5.7602,6.4738,8.4941,5.182,11.202,4.5943,7.7738,7.64,7.5933,6.6906,4.1307,9.6113,4.8513,7.5368,10.5054,15.225,8.1688,5.1235,8.6631,11.2249,6.4988,13.8655,12.7856,7.9264,9.6543,13.6494,4.8868,10.8096,9.5176,10.4869,7.4952,8.1774,12.1265,8.8274,13.1194,4.7241,9.3468,10.0494,6.1722,1.4228,12.7516,9.7613,0.9103,10.0818,12.4817,10.0034,11.9201,9.2178,9.7191,9.6925,9.5066,8.3997,5.8909,7.746,8.3455,8.2533
12.8251,8.0386,7.8439,10.2954,7.4171,8.5503,7.1581,6.4277,7.5333,4.5061,8.3346,8.8009,10.3989,10.1107,9.5136,9.4682,9.4014,7.4093,8.9923,9.3087,5.2147,10.2187,8.4912,8.8168,8.8775,8.6779,8.8311,7.6852,9.6076,9.7648,6.738,5.4038,3.3941,7.8205,5.1266,5.4753,7.0226,14.6074,10.7145,6.3789,6.1638,10.3091,8.7133,11.2346,11.7344,7.0875,8.9991,12.9684,7.0166,7.6549,8.8454,8.2482,6.5454,6.8111,9.5934,7.9515,9.708,7.4162,8.5498,5.2092,4.8447,7.4765,9.9146,8.9393,6.3749,7.6139,13.1155,9.3932,11.1546,10.0452,6.6149,7.643,7.321,6.3957,6.9688,7.9522,8.8551,6.3875
9.0519,8.1997,7.7855,10.6594,6.7714,9.9925,7.2745,6.2474,11.3576,6.6233,7.7224,6.0792,10.3797,10.0846,8.9422,8.6879,9.0617,6.0633,6.4722,7.4954,4.5194,4.8483,7.4562,7.3045,8.4085,4.0814,8.0794,8.771,7.1096,3.5697,6.3667,2.9544,6.4202,4.834,10.166,3.2029,5.5951,6.7612,7.4458,2.9271,9.3874,7.9628,6.3851,3.4551,10.0462,7.9848,6.966,9.7665,6.1238,8.2358,4.7031,4.8915,6.3933,3.5788,10.9837,8.7926,8.2237,6.3355,5.2735,3.4944,6.923,2.6406,8.3414,8.5461,6.3187,8.4863,8.7425,8.9214,9.332,9.5231,8.2473,6.005,7.2819,4.7872,5.9286,7.5071,8.6096,5.5251
12.0038,9.2597,7.5193,10.3678,6.2126,8.7714,8.2007,5.2945,8.1294,6.6536,6.7879,7.3584,10.3432,10.5948,8.7433,9.9159,10.3031,7.1049,8.9517,9.4839,7.1318,9.9982,9.4563,8.4985,9.7121,5.7595,8.1639,8.6134,7.4094,3.5533,6.592,5.3857,3.9129,6.8328,5.7618,9.693,8.556,13.8994,9.8898,2.8874,9.4381,8.1376,8.8787,14.4541,10.358,12.8561,7.8156,12.6122,11.302,8.881,8.3615,8.2528,7.0312,3.9469,10.5981,7.9365,9.8416,10.8537,6.5768,3.811,7.7228,6.3434,10.3519,8.7145,2.9794,6.9094,13.2858,9.0925,9.87,9.5355,7.3965,9.8355,6.9688,7.1968,5.8051,8.0703,9.4841,4.7855
11.0649,8.4225,7.6146,9.1654,4.7903,8.589,6.8978,6.3888,7.5276,6.1211,7.7863,9.6594,9.2594,8.7109,8.9028,9.002,8.8971,10.3429,11.0962,12.2494,10.3476,10.2548,7.6536,6.7685,6.9412,6.7358,11.995,5.3225,7.3029,5.7332,8.7388,8.9099,5.972,7.2539,7.1194,8.2458,10.9204,13.4988,6.0735,1.7982,9.7453,10.1817,8.197,13.1825,12.7848,3.4192,10.9685,14.3931,2.8466,10.6624,10.4404,11.7718,7.317,7.9133,12.9209,9.2031,12.8993,4.1593,5.8018,5.3295,5.2026,2.7467,12.7764,9.5977,2.5851,8.8381,13.3106,9.5296,11.5283,9.2513,9.1274,10.0333,8.6355,8.4831,3.7446,7.1127,8.9978,6.602
11.257,7.8519,7.4249,9.0598,6.0069,9.3089,7.6229,5.9385,7.8193,5.0387,9.2366,11.7336,10.0886,9.3288,8.8492,9.6763,8.3568,9.0396,8.9781,12.2392,10.788,10.364,7.854,7.4874,9.0273,9.6879,10.2914,6.8058,8.4788,8.5087,6.0458,5.5181,2.0715,6.4384,4.3274,11.6416,8.7882,13.5484,8.006,6.2515,9.5318,9.7416,7.9037,13.762,13.4265,9.3407,9.8598,13.7352,3.4349,10.872,7.4227,6.3559,6.6258,8.2321,12.2946,8.3256,13.035,3.2511,8.0765,5.968,8.2157,6.5546,12.8726,9.4333,2.3767,7.2729,12.167,9.0272,11.2121,10.2537,9.5227,9.6902,7.8646,8.6751,3.8676,7.0241,8.7687,6.6905
10.4539,8.1741,8.4277,9.2309,4.6786,8.6534,6.6223,3.6974,8.8378,5.9063,7.0989,7.8832,9.511,10.6834,8.6878,8.671,9.0746,7.9148,7.8975,7.9268,7.5743,9.7847,8.2158,8.9539,8.6341,9.8602,10.0307,7.9629,7.4671,6.5971,4.5463,5.9524,2.9461,7.4345,4.8243,8.1775,5.284,7.9055,7.6967,5.2893,8.8694,10.6083,9.9681,13.5943,12.3886,5.2384,9.2359,12.7592,1.8365,7.7896,7.6631,6.5733,7.4799,4.9381,10.3561,8.6261,9.8019,3.3755,7.2841,4.1847,3.4009,4.2245,9.4783,8.9443,4.8293,7.6508,12.3077,8.7994,9.841,8.9439,6.1638,9.3435,8.0482,7.8387,6.9522,7.3807,8.9629,6.1687
11.6801,9.0948,7.0226,8.339,3.159,7.8656,6.6701,3.4198,7.4976,4.6728,8.2625,10.6187,9.6903,9.117,8.8657,8.6359,8.8456,9.4836,10.9642,12.3648,10.3959,10.2177,8.4913,6.8314,8.9894,3.2581,12.9166,5.2522,7.6484,7.1967,9.0363,9.9554,5.0141,7.1931,7.201,7.7246,11.05,14.1067,5.1192,4.1711,9.0913,11.3359,8.9467,12.6767,13.2775,5.9939,12.0863,14.9263,3.3618,10.9505,10.9235,11.6967,4.904,4.2673,13.6283,8.6649,12.908,5.3797,3.8383,5.4883,7.2274,1.2579,12.6528,9.035,3.8949,10.3686,12.9344,10.0805,12.0799,9.4941,10.4642,9.709,8.9953,8.9002,5.8769,7.3989,8.5531,7.8101
11.5621,8.6892,8.7898,9.2185,5.6917,9.4366,7.6513,5.6308,10.2562,6.9674,5.5434,10.4176,8.9343,8.944,8.3007,8.4905,8.7798,10.6958,9.7345,12.3251,10.3555,10.364,7.2111,6.7136,7.6281,4.3636,12.2656,4.4344,6.1771,6.2747,8.5782,7.9708,4.0294,6.905,6.6707,7.0587,10.1206,15.254,4.0566,2.8701,11.0516,11.1239,9.4976,13.7037,12.5363,7.2423,10.3972,14.1932,2.1252,10.7562,8.8778,8.4326,7.4078,4.2683,12.3058,9.0188,13.1264,6.1112,7.758,3.7782,6.8539,4.9697,12.9668,9.4398,3.0837,12.8729,13.0351,9.633,11.8091,9.6656,10.1757,9.2801,8.9643,7.8769,3.8185,6.4936,8.5302,7.5773
9.9731,8.6738,6.4079,8.7011,6.0851,9.7739,7.0615,6.8192,10.051,6.765,3.5737,8.2526,10.1272,10.2715,8.5644,8.5892,8.7813,8.2568,9.4133,10.0077,6.4935,9.1208,6.7046,6.2466,8.1514,2.1111,11.8145,5.326,7.1651,3.1817,7.4814,5.2557,5.1443,6.8435,9.1583,3.5389,9.6513,7.1956,4.6126,5.1591,10.0604,11.1774,7.9166,13.1267,11.0744,3.4694,10.003,13.2399,5.2434,8.3319,8.4289,6.5687,6.5385,5.6087,11.3646,8.7035,10.2122,7.041,7.4378,5.9222,5.0434,5.4411,10.2404,8.0143,4.3314,12.5366,11.5165,8.7872,11.1796,8.7111,9.716,8.1836,7.9967,8.3616,4.0559,7.9219,8.2468,6.6357
10.8753,8.3727,6.9672,8.5734,2.9456,7.8764,6.9573,2.7864,10.2176,5.9757,9.709,7.1525,10.765,11.5794,9.2796,10.2898,10.3966,7.0799,7.1062,2.8155,3.9804,5.8928,9.0334,9.6683,11.3208,8.694,3.8104,9.623,8.7581,6.0291,1.9393,2.6831,5.7946,3.4294,3.4342,11.1784,7.0484,6.0462,5.6785,2.3371,9.0789,5.9809,3.713,3.9791,8.4811,5.0235,7.1924,9.582,4.6486,5.1655,7.1648,5.893,6.8254,5.8262,7.2423,7.68,7.0129,3.7613,5.8532,4.4895,3.9798,7.4804,6.0918,6.5367,5.3704,7.3614,8.1069,8.8801,10.7794,9.4873,9.5627,7.0718,6.2981,7.9488,3.956,5.7569,9.0364,3.4919
12.2256,8.8031,8.1089,8.5361,6.2796,8.7821,3.4466,3.1867,8.1568,5.9924,5.9837,9.6455,9.8021,9.9415,8.7299,8.4007,9.0731,8.0274,4.7477,12.4701,10.9673,10.5366,7.9153,8.2098,9.411,5.3259,12.5353,6.1043,8.2034,8.2939,8.6896,3.8754,1.232,3.2508,5.5415,4.4184,4.2954,7.2631,5.1711,5.5458,10.0656,11.1145,7.436,13.2287,10.6769,5.4779,11.7446,14.956,2.1283,10.3794,9.2794,6.0186,6.3655,5.2855,12.9655,9.2315,12.9575,2.6531,8.4524,4.3949,7.1947,2.5081,12.7089,8.1647,5.6245,3.7807,13.2199,9.5934,9.3168,8.2943,7.9256,9.8094,6.5686,8.4465,5.5372,2.6403,8.8962,7.2324
11.7194,9.2548,7.5005,8.5366,6.1188,9.2607,6.4119,6.5211,2.7185,5.9451,7.3775,11.0812,10.0018,10.2176,9.0705,7.0447,8.421,8.9142,10.2869,12.6421,10.9712,11.4441,8.7311,7.4748,8.9287,3.5896,13.422,4.2984,7.0714,2.5817,6.4409,2.0557,3.8344,9.4843,7.3143,5.7434,10.3954,11.78,5.2287,2.9362,9.8773,12.6551,9.9929,13.7975,12.7813,5.6931,11.5473,14.674,2.4472,10.9609,10.4262,13.5437,6.1932,4.535,12.9782,8.6956,13.1537,0.9393,6.6664,5.1228,3.7486,1.5728,12.9391,10.9748,5.9639,6.897,13.4152,9.5673,12.0055,9.2633,10.9037,10.2419,6.6002,9.2023,2.1928,6.3863,8.7171,7.3511
11.5853,8.7691,5.7518,9.1967,5.5916,8.8812,7.1994,5.1456,9.7037,5.5527,7.7788,9.9602,9.6159,10.6628,8.1238,7.4766,9.9969,10.3326,9.4383,13.1886,11.6516,10.2797,7.8803,7.829,9.8079,3.0492,12.5867,4.1639,6.8421,4.2068,9.4905,3.6865,2.7339,6.9361,6.649,4.2398,8.1708,7.3915,5.3146,3.253,8.9253,10.7082,7.778,14.0062,12.8846,6.551,11.8294,14.9417,3.389,12.1078,9.7524,6.7493,6.3366,3.7502,13.6062,9.2108,14.0839,2.7853,8.2881,3.3955,7.2093,5.4503,13.8849,8.6992,5.2613,4.2675,14.1228,9.6107,12.2305,9.5031,9.0701,9.429,10.481,9.1508,5.881,8.1962,8.0735,7.0841
11.0264,7.8698,7.7956,9.363,6.4745,9.369,7.7694,7.2787,9.3279,6.7217,8.1424,10.5693,9.6423,9.7573,8.4562,7.9537,7.3862,9.6083,9.0785,10.9067,8.9403,9.8264,8.7836,6.5757,6.9932,4.6242,11.8206,6.3799,5.19,9.5155,9.1706,8.6612,5.2607,1.558,8.7694,10.7532,9.0735,9.2877,4.7826,1.9542,10.0628,9.4388,9.9769,13.6401,11.1995,6.8713,9.5336,13.671,4.5681,9.3354,10.1004,8.7364,6.1531,8.7563,12.5998,8.6259,11.6268,3.9969,6.2908,6.5192,6.2224,6.9009,11.6762,9.2059,6.4692,11.6327,11.9655,9.4916,11.5416,9.6164,9.4328,8.8285,7.3091,9.6252,6.7341,7.1166,8.4718,7.4128
11.3208,8.3444,7.3242,9.3491,5.9859,7.8612,7.2297,6.3812,10.0041,6.1146,8.4909,8.515,10.2454,10.558,8.3381,8.2153,10.0539,5.9113,7.6276,10.7021,8.6209,9.7485,7.8026,9.1275,9.7872,9.782,9.17,10.7696,9.212,9.8089,2.9591,8.0579,3.1371,6.6801,6.8806,8.0006,7.1284,8.5578,7.0734,2.0912,8.7363,9.1784,3.7414,11.5668,12.5754,14.2643,10.0765,13.839,6.9541,8.7325,7.8991,8.5495,5.5286,5.8463,11.6962,8.473,10.7241,3.8496,5.8036,3.2375,6.7862,7.8752,10.6393,7.8926,6.8177,8.7174,11.201,8.9754,10.7029,8.9303,8.0951,8.9863,7.326,7.5194,7.0494,7.0876,9.4067,6.597
11.0071,8.2161,4.9808,8.4744,6.579,8.7898,6.1991,3.2836,10.4188,5.2074,8.6025,9.0713,9.9449,9.879,7.7903,9.5739,8.8056,9.4807,6.5618,6.5338,3.3617,6.1507,6.7458,7.5283,9.7566,7.3338,7.0398,7.3417,6.1097,9.1675,5.7429,7.5031,4.3936,5.2437,8.2489,9.6773,4.7041,6.7631,6.7236,5.9412,9.6454,12.6096,5.2429,8.0232,10.9982,2.9406,6.457,9.9527,3.7153,5.337,8.6519,10.3997,5.1483,8.2156,8.976,7.6789,8.2308,4.0276,6.3559,4.496,6.322,9.051,8.3014,7.7143,5.9422,14.0002,7.0956,8.6085,9.574,9.3517,9.0663,6.6423,4.8113,5.1384,4.0797,6.1981,8.2781,6.9479
