"1007_s_at","1053_at","117_at","121_at","1255_g_at","1294_at","1316_at","1320_at","1405_i_at","1431_at","1438_at","201508_at","201555_at","201930_at","202683_s_at","203139_at","203625_x_at","203628_at","203928_x_at","203963_at","204508_s_at","204667_at","204681_s_at","204822_at","204825_at","204914_s_at","205225_at","205229_s_at","205347_s_at","205478_at","205696_s_at","205713_s_at","205751_at","205830_at","205997_at","206391_at","206401_s_at","206509_at","206793_at","208582_s_at","208670_s_at","208712_at","208893_s_at","209173_at","209366_x_at","209560_s_at","209603_at","209604_s_at","209942_x_at","210735_s_at","211864_s_at","212344_at","212583_at","212768_s_at","212956_at","213527_s_at","214164_x_at","214612_x_at","215304_at","215432_at","215609_at","215729_s_at","215867_x_at","216092_s_at","217257_at","218002_s_at","218211_s_at","218483_s_at","218807_at","218856_at","218862_at","219051_x_at","219438_at","219919_s_at","220034_at","220773_s_at","221704_s_at","222256_s_at"
12.0421,9.0085,6.3289,10.3453,6.3169,8.6985,8.1716,6.2319,10.7309,6.1746,9.6587,8.3361,12.086,11.2878,9.0063,10.1437,10.6564,8.1674,6.4663,7.4371,3.5465,6.682,8.8447,9.579,10.7541,9.4258,8.9677,10.2194,10.8018,7.0322,5.8767,3.0774,7.6041,6.7216,3.6765,8.5028,6.8248,6.0324,5.3703,5.3618,7.0171,7.1066,4.0082,3.1516,10.5752,7.0044,7.5786,9.7365,5.5604,7.7047,8.2511,7.4672,3.3668,2.8916,9.6087,6.969,7.5327,4.4792,6.4544,3.8847,6.5023,10.3429,8.3024,7.6074,4.7199,8.088,8.5926,8.3914,9.2023,11.0868,9.0644,6.7879,5.2869,6.5778,4.3264,6.6995,8.7285,3.4245
12.0653,8.1614,6.6753,10.5544,6.976,8.8336,7.18,6.6443,4.4726,4.9585,7.466,8.6576,9.8688,9.3816,8.8268,7.9162,8.8777,8.9959,10.7779,11.9414,10.235,10.9525,8.0851,6.6585,8.7317,4.8006,12.9696,4.4339,7.7472,4.4493,7.5974,6.6904,5.2699,8.1495,3.1114,3.3761,10.969,15.4796,8.0645,3.0515,9.3027,11.0598,5.2023,11.552,13.7643,7.52,11.8311,14.639,5.3749,11.6419,10.5106,11.9849,6.2981,1.2296,13.312,8.8742,12.8998,6.0853,8.1751,3.6578,5.7494,1.356,12.5712,10.1647,4.5428,9.163,13.2344,10.8754,12.1068,7.5845,10.852,9.8182,7.4653,8.5989,3.9993,8.541,6.9406,5.7574
11.6125,7.5817,7.7215,10.5264,6.2512,8.1738,7.6679,4.7221,4.7153,5.1251,7.182,8.4022,10.0665,10.2673,8.9819,8.2061,10.7041,8.5023,11.3737,11.2041,8.3783,10.781,6.8907,8.3966,9.1103,7.5639,12.6311,6.7313,7.064,4.291,8.066,3.0512,6.1943,9.4571,2.7585,7.591,11.1151,9.2538,7.6655,4.2983,7.8627,12.9215,4.3883,11.3997,13.2285,6.4437,11.2871,14.6195,5.6036,9.2559,6.9787,8.6507,5.8406,3.3367,12.2282,8.4714,11.4617,4.997,5.4328,4.0503,6.1175,4.579,11.5409,10.0524,6.6318,13.8284,12.5192,9.4496,10.909,9.4721,11.1719,10.0358,6.0491,9.0337,4.768,5.6883,8.8858,4.7009
11.8752,8.1642,7.8343,10.802,5.8704,8.6283,6.577,6.567,4.6728,6.2393,6.1979,8.6639,9.8911,8.6321,8.683,7.6204,8.2763,9.8825,10.5091,12.2609,10.4104,10.9302,5.7195,5.9639,7.2066,5.2304,13.8544,5.8631,6.6841,4.0334,10.2678,2.9774,5.4456,6.2368,2.7247,3.3766,10.5063,11.995,7.3321,2.0473,9.5811,10.5045,4.2696,11.5582,13.0421,6.6548,10.8398,14.0292,6.2605,11.7322,10.4108,9.776,7.5119,2.5581,13.6781,9.2744,12.9611,4.8721,8.4607,3.689,4.8374,5.4642,12.6061,10.2925,5.8452,5.9477,13.1516,10.4126,12.7313,5.4703,9.5872,10.963,8.351,8.5935,5.6715,8.1295,8.3794,8.1297
12.2996,8.5171,8.0176,10.8882,6.6318,9.718,8.3362,6.385,8.8997,6.3881,8.1709,10.8645,10.3435,10.2799,8.9132,8.7482,8.1128,8.9981,8.8599,11.7844,9.8327,10.9793,6.8544,7.7558,9.2476,4.74,13.5618,5.5598,8.1244,9.3032,9.1985,8.0578,3.8803,7.3169,5.1371,5.0224,8.7001,11.8182,7.4492,2.3928,9.2101,12.0313,4.5864,15.3556,11.958,7.9425,10.7851,14.4498,5.7873,10.8803,9.2604,8.1881,6.3942,5.0952,12.3461,10.0848,12.9039,5.8431,9.8638,4.8024,5.2147,4.7537,12.6699,10.0256,1.3106,9.0791,14.078,9.3227,9.8294,10.1671,10.4657,9.7822,8.0906,6.9212,3.9232,7.3359,8.3261,5.3987
12.3869,8.4071,8.0141,10.5859,6.1521,7.9373,7.2223,6.9511,8.2316,6.2908,10.1018,6.7293,10.258,9.9172,8.8511,9.427,7.5307,4.3836,7.2099,8.8072,5.6005,6.3096,8.8051,7.3995,8.6683,4.1897,7.8646,6.5959,6.8871,6.823,5.918,3.6715,5.3418,5.3207,6.3205,12.6794,5.4944,9.4808,5.3601,5.7807,8.9967,11.6371,4.2323,8.4765,8.824,6.4973,5.5279,10.3847,4.8286,7.8393,8.6816,5.9533,5.4546,5.061,9.0089,8.2668,9.2465,6.6845,4.8169,3.8594,4.2765,10.2946,9.4503,8.4964,4.8085,8.2731,9.5593,8.8752,11.2283,9.9148,8.9777,8.807,7.8593,7.4429,5.6393,6.7296,8.8658,4.602
11.8751,7.9059,7.4239,10.8336,6.7024,9.3057,7.994,5.6154,9.9847,5.2395,7.9205,9.0115,9.8626,9.337,8.7207,9.1844,8.6388,9.139,9.6153,11.0044,8.922,10.4015,6.6015,6.2852,7.1589,5.2906,11.5611,6.6642,8.5404,4.6873,7.6994,3.5516,7.6633,6.652,5.1047,3.9658,9.4868,16.1514,5.1979,2.1996,9.1719,8.8588,6.845,11.685,13.6448,7.0822,10.2249,13.9413,7.4344,9.7352,9.4363,9.6857,6.9989,8.0259,12.0361,8.7805,11.4765,6.5717,8.5656,11.6959,5.9944,2.0104,11.2266,9.8628,2.0024,8.9257,12.9092,10.1164,11.1998,6.583,9.4543,8.6672,8.5442,5.5381,3.4075,7.0544,8.3463,5.613
12.2129,7.6896,7.7091,10.4067,6.3709,9.4955,7.8991,5.0003,10.3541,7.1065,7.5838,10.9745,10.3334,9.7371,9.013,9.3983,8.5382,9.0423,9.9801,12.8694,9.7447,10.5456,5.1087,7.2345,8.5032,5.8079,12.3547,7.0785,8.0737,3.492,10.8024,8.5302,7.5268,8.025,7.8295,6.7768,9.9486,8.4261,6.4985,3.2374,8.2545,9.7671,4.6656,12.9798,12.7597,7.5962,10.4605,14.3246,5.7922,10.995,9.1308,8.8387,4.7041,1.148,12.7646,8.3191,12.789,7.1667,8.1914,2.7105,6.473,3.1339,12.8086,9.9313,3.1897,9.0222,12.6192,9.4237,12.6796,9.8626,10.2078,10.2798,8.2375,7.5441,7.6284,7.0283,7.3638,5.0498
11.5913,9.9503,7.1183,10.4632,5.9959,8.6413,7.0513,6.601,9.1174,5.793,10.6154,7.8943,10.7116,11.6925,8.2951,9.3087,11.1326,7.6812,9.2,7.4626,3.8208,7.8463,8.449,9.8286,11.7906,9.8762,7.3536,8.133,12.7186,10.923,6.0157,7.7396,6.0372,4.5292,4.722,11.4551,9.1448,6.88,6.799,1.4814,6.3564,6.5151,8.8595,5.3255,11.0844,6.9733,8.0759,11.2951,4.4122,7.5732,9.2521,9.2512,3.728,4.3394,8.1965,7.8819,8.3656,4.982,5.8329,2.225,6.0579,8.1741,8.6197,7.5391,2.6294,7.8975,9.3389,8.3458,10.9915,8.2205,9.58,7.531,6.6745,6.338,5.0957,6.7926,8.3478,4.4606
11.954,7.914,7.9862,11.2998,7.158,9.0645,8.6157,5.7134,8.7653,7.3067,10.0966,6.2672,10.5117,9.9994,9.2731,9.7611,7.8628,7.2241,7.9679,8.3527,4.5014,7.8104,8.6666,8.9305,9.089,9.0249,8.1917,9.1292,11.3061,3.9608,6.2202,3.5181,7.0657,5.6017,4.9413,11.7198,6.2461,7.2311,6.4685,5.6431,8.3016,10.4877,6.2286,5.2065,9.9905,8.3682,5.7232,10.5017,6.2045,8.1753,8.7785,8.7206,7.0151,5.3989,8.736,8.3178,8.2833,3.6433,7.7346,3.7489,6.7495,9.1545,9.392,8.6541,7.1363,7.4437,9.8204,9.3676,9.1795,7.6418,9.9352,7.365,6.0936,4.6819,6.9895,7.3004,8.6435,4.9384
12.1595,8.425,7.7688,11.4043,6.4659,8.967,8.6711,7.2056,9.16,6.9175,8.0873,8.023,10.251,10.423,8.7815,9.6669,8.1734,8.2905,10.7425,11.1319,8.9709,11.3553,4.8619,7.672,9.3878,5.6049,13.2489,7.5407,8.4864,4.3268,8.3525,6.2089,6.8215,3.8411,3.8717,4.3257,10.2965,9.6173,5.464,2.9464,9.4975,8.7914,5.1268,12.223,10.9484,7.3564,9.9662,13.7316,8.425,10.2669,9.0341,7.5447,8.2158,3.303,11.845,8.8846,11.9448,7.0485,8.9699,4.819,7.4973,3.266,12.0584,10.2116,3.9646,13.7421,13.5449,9.6889,10.388,8.144,8.9094,9.2939,6.8691,4.6097,6.0242,6.6216,8.725,4.5228
11.9564,6.838,7.9928,10.8636,7.3389,8.9134,7.8408,7.7603,6.7125,6.6676,8.6066,9.5753,10.3313,9.6459,8.6359,8.9769,8.4781,8.2702,8.9516,9.0521,4.998,10.447,8.6547,7.4277,9.4349,9.9388,8.9833,6.6465,10.0765,3.5968,6.7416,9.1481,6.9307,7.4765,3.8283,7.3806,8.2527,10.4497,8.0451,3.9391,8.7781,10.0938,11.0029,12.8604,11.1071,7.6507,8.1141,11.9141,6.2638,8.775,9.6161,10.1603,5.2385,7.8656,10.8705,7.8973,9.4902,5.8151,8.4998,3.7165,4.2555,8.1018,9.6844,9.6518,3.1214,9.1449,11.8054,9.3926,10.0403,8.3562,8.9764,8.8718,7.7762,5.3965,6.8489,8.3804,8.214,4.4133
12.1499,7.8347,5.3019,10.931,6.662,9.0369,7.9883,7.7652,6.4562,6.4212,9.7432,8.7269,9.7521,9.0591,9.134,8.5396,8.307,9.9206,10.3496,11.2459,9.0212,11.3706,8.6997,6.814,6.801,4.7474,13.0124,5.8006,7.9465,8.3113,8.1825,2.8476,6.2648,8.8885,4.9033,6.3048,10.3819,15.619,7.9999,2.9971,9.2935,10.3071,7.5715,13.3603,13.2112,7.9856,12.5177,15.222,7.9149,10.4834,9.4143,9.946,6.544,1.7865,13.3811,8.8908,11.7493,6.8301,7.8992,3.7436,7.0718,1.3298,11.5182,10.365,4.4285,11.363,13.3219,10.2806,11.4708,6.3201,9.8979,9.343,7.8667,8.3185,4.2812,8.07,7.7333,5.2798
11.8839,7.0411,8.4763,10.7322,6.5616,9.649,8.3978,7.1347,9.6767,6.6059,8.2201,9.1767,10.6242,10.5966,8.4841,9.7804,9.8682,8.3453,7.2464,8.1781,4.368,7.4172,4.8359,8.5107,9.2044,9.9093,8.5951,7.5177,9.4945,4.1197,5.9312,7.8698,6.9738,5.1489,5.808,7.7245,3.7298,7.6721,5.9192,5.1636,9.3368,9.5876,5.6745,5.3604,9.9557,7.7425,7.9319,11.3661,7.3443,8.5244,8.4886,9.1857,5.4865,2.9075,10.0212,8.2623,8.9249,4.6994,7.1328,5.0836,7.4859,9.7757,9.1443,8.3797,5.3575,9.5038,10.1266,9.1137,8.9034,10.4504,8.5411,7.9287,7.9879,5.88,4.7652,6.4938,8.6313,4.4923
12.7356,7.8143,7.3539,10.7412,5.8676,8.9647,7.842,7.0982,5.7929,6.8017,7.6664,9.4961,9.5305,9.33,8.8401,7.9855,8.4079,9.2947,9.5089,10.6516,8.5372,10.6769,7.7886,6.4555,7.2849,4.6624,13.0147,7.7132,7.3771,3.1111,7.119,9.1997,6.3605,7.6574,2.9467,6.233,9.4121,10.7948,5.9455,1.7871,10.0719,10.6184,5.3882,12.0754,10.687,9.484,10.8802,14.1921,12.7499,9.0532,10.7189,9.6044,6.4864,6.7421,13.1573,9.4203,11.1682,12.0297,8.7176,3.9003,7.1779,3.5209,11.2601,10.0754,1.5731,8.1096,13.5991,9.8625,11.0143,6.2311,10.3526,10.8558,8.8816,7.0653,5.3529,9.2329,8.0676,5.0584
12.1771,8.3576,7.6182,10.4202,6.138,8.9284,7.7849,4.8181,4.2524,6.5382,7.1359,12.2966,10.828,10.4886,8.7175,8.4881,8.5366,9.4695,11.9338,12.6648,11.019,10.7149,7.3854,6.8639,8.976,6.0832,12.4514,7.4702,7.9109,2.6101,9.6375,6.4745,5.7264,6.7156,3.2293,3.4511,11.7719,9.685,6.0996,1.4783,9.3897,12.4811,4.7203,12.1631,11.6746,7.2913,11.7911,14.4429,7.4249,11.7672,10.3335,8.9693,7.1624,2.1175,13.6726,9.0503,13.5164,6.647,8.3955,3.9793,6.4526,0.9008,13.3787,9.1524,2.6853,7.5751,12.5764,9.2926,11.6769,6.3157,10.5226,10.3207,11.0323,9.4294,2.8143,8.926,7.7741,7.5902
11.6306,8.7054,7.5483,10.5137,6.2623,9.5893,7.5387,6.2947,4.5369,6.5396,8.352,10.4857,10.8125,10.603,8.7778,6.8216,9.1261,13.4662,10.9626,12.1664,10.3132,11.4502,7.0089,8.5287,9.2016,5.1732,13.1648,8.1689,9.637,3.3707,8.6096,8.3678,6.6712,7.6044,4.5352,4.0122,10.9702,8.2409,7.868,3.0427,8.3276,12.8923,5.8961,12.8863,12.8914,6.8983,11.4665,14.8381,7.4495,11.2628,9.4943,9.0706,7.1711,2.6335,12.805,8.1954,12.7153,6.5797,7.5794,4.157,7.0267,2.3728,12.4702,8.9102,5.6766,10.8631,12.3873,9.3209,11.79,6.3922,10.2601,9.1681,9.5997,6.7112,3.2588,7.6954,7.9425,5.2814
12.1274,8.7217,8.3809,10.6423,6.7888,8.7655,7.7819,7.3268,8.4924,5.6774,7.8432,8.1205,11.0857,12.29,9.2654,9.7123,9.9323,6.8871,7.7496,7.5228,4.2482,7.2541,7.6015,9.998,11.2279,9.6883,7.2934,7.4517,11.6118,7.4772,6.7457,4.2499,6.7439,6.1934,3.0684,9.0064,5.5395,7.3672,6.4132,3.4196,9.3042,8.8702,4.8696,5.0304,10.6778,8.4641,6.9991,10.9706,4.7702,7.8259,9.2844,7.5446,3.8298,9.6094,8.1995,8.3455,8.2417,6.5627,5.3348,3.8807,6.4813,7.6396,8.4328,8.6834,2.1668,9.4082,10.4219,9.3619,10.4343,11.9634,10.0241,8.1032,6.9398,6.6965,5.4969,6.95,6.4996,4.564
12.5949,7.8179,7.5622,10.369,6.6165,8.6123,7.6342,6.4897,4.965,7.021,7.9621,10.7742,9.8613,10.0039,9.1256,9.4937,8.8528,9.9689,10.6662,13.1152,10.9903,10.7195,5.1606,7.1958,8.7446,4.7647,11.514,8.3472,7.7679,2.7755,10.7587,8.6283,5.5979,7.1128,2.7049,3.6243,10.3931,9.9067,9.1678,6.0057,9.4687,11.9435,6.1287,14.1503,12.001,5.7854,11.5206,14.6411,6.7119,12.3671,10.7548,9.1028,8.0036,5.755,13.3285,8.221,13.5806,3.8718,9.6629,3.8724,4.2402,2.8214,13.3901,10.5801,3.8363,9.0622,13.4443,9.1046,12.4483,6.0711,9.8127,9.7975,10.0423,7.5856,4.7204,7.5151,7.5665,7.5611
11.0304,7.6113,8.4018,11.3001,6.7776,9.5766,8.7248,5.4711,10.5626,7.1455,7.6777,8.4074,10.239,10.0604,9.2367,9.2171,8.4326,7.9576,7.1419,9.8503,7.3388,9.2638,4.3958,6.9892,7.5735,7.073,10.5752,6.9128,7.5481,3.3394,8.0142,3.2404,6.4278,6.3317,8.6813,4.797,8.2257,8.3259,6.9831,3.226,9.6939,9.1174,5.661,7.6098,11.5128,8.478,9.374,13.0389,7.8534,9.6912,7.0037,7.5816,7.8638,3.5127,12.0188,8.6101,10.6804,7.0238,8.0941,3.9988,7.244,4.3842,10.943,8.3647,3.8623,7.9582,11.2973,9.2545,11.7906,7.1982,9.0381,8.1639,7.7118,4.2063,6.077,7.7996,8.3606,5.5195
12.4597,7.7361,7.9245,10.7944,7.3149,8.6794,8.2902,5.3635,4.9987,6.4734,9.8429,10.6843,9.9379,9.6806,9.0848,8.7951,6.8304,10.5135,10.8359,12.5305,10.4579,11.2381,7.213,6.9021,6.2465,5.1098,12.9474,5.2875,8.5723,3.522,7.6694,5.9209,6.5943,8.549,3.5098,9.0229,10.7027,14.8309,7.4336,5.2174,9.5981,11.1709,5.7103,14.2875,12.0705,6.9205,11.0125,14.4864,6.9151,11.0926,9.7464,8.512,6.0671,6.4584,12.5319,8.4981,13.1077,7.8782,8.9147,4.7172,7.9045,4.381,12.9145,9.0615,3.403,9.443,13.7291,9.5769,11.8559,7.0857,10.3111,9.4716,6.423,8.4015,6.5402,7.8003,7.858,6.2052
12.1696,7.7427,10.1666,11.0755,8.0945,9.266,8.5538,8.3475,6.5283,7.12,9.0366,10.1464,10.3559,9.4785,9.802,9.0288,7.433,9.4933,8.3555,12.3071,9.7538,10.7923,7.3904,8.3103,8.7333,7.4686,12.5366,6.7634,8.2976,4.4523,8.0425,8.1414,7.244,8.1907,3.6671,5.0627,8.1389,10.6319,6.3907,2.24,8.469,14.3228,5.4561,13.7924,10.605,8.3726,10.4784,13.9689,8.3915,11.7477,8.9702,8.7812,7.3122,3.1232,12.3395,8.8636,13.1647,6.8155,9.2476,4.7826,6.8988,2.4005,13.1952,9.4801,2.8021,5.6071,12.2538,9.7431,10.455,7.0272,9.1134,9.0562,8.9654,6.0522,4.1856,7.5402,8.5497,4.8866
12.4202,7.8715,7.5772,11.3879,7.2712,8.8896,8.8871,7.6034,10.5428,7.26,9.0737,8.8744,10.0374,9.8387,8.7298,9.6331,6.4248,7.9548,8.9575,10.87,8.6446,10.4153,7.583,7.1616,7.4826,8.422,12.2221,7.8758,8.737,4.1979,8.225,9.7418,6.8328,6.7048,4.3846,6.6702,9.4539,9.481,6.4316,6.0417,9.0811,9.7435,5.6585,12.5467,11.2422,8.2371,10.0836,13.8432,5.9553,10.1454,9.7392,8.996,6.5264,6.1939,12.829,8.6075,12.0015,7.3622,8.9245,4.3363,7.0807,5.5252,12.0116,10.03,6.9435,12.6933,13.5179,9.6664,10.3607,10.2543,10.053,9.5161,7.6689,5.2884,5.8087,7.388,8.8539,4.8433
11.9979,7.7001,6.4521,10.9807,7.1452,8.7454,7.6245,4.8684,6.1015,6.7864,8.0313,10.8842,9.7018,8.9548,9.4444,8.8816,7.0927,9.6106,9.2339,12.7479,11.0725,11.1509,8.2964,6.2095,7.7057,4.5911,13.6248,7.0884,7.6772,3.6928,7.2911,3.1697,7.113,7.1075,3.5842,4.307,9.379,14.7296,5.3105,2.4281,9.8545,11.5987,5.5724,13.773,12.422,8.5654,11.1768,14.191,6.0262,11.8694,11.6053,7.7633,7.5522,4.1055,13.6042,8.1476,13.7664,7.924,8.7364,2.9677,4.12,2.07,13.4781,10.0893,6.4733,8.6366,13.4743,9.6662,11.2327,6.2372,10.6625,8.2132,6.4966,9.0112,2.5951,8.3674,8.4069,7.4688
11.9181,6.8594,8.429,11.5083,7.0283,9.237,8.6568,7.9025,8.6419,7.0755,6.541,9.508,10.1254,8.7803,8.8494,9.6342,8.0214,8.8567,9.565,10.8506,9.2554,10.3746,4.2309,6.283,8.1332,7.2441,11.4629,7.3516,8.6788,9.9305,6.8331,8.9822,6.9637,7.8338,3.5922,5.2891,9.5328,9.5474,6.0384,4.005,8.881,9.6833,5.4658,10.9161,11.8496,8.7875,10.2244,13.8913,8.5888,9.8313,8.2084,8.6415,8.1035,3.3668,11.8887,8.6143,11.9236,7.7739,8.837,4.9884,6.6198,3.3747,12.0543,10.2134,5.8889,10.0222,13.2467,9.7619,10.8885,8.8432,9.4656,9.6909,6.7956,6.0085,4.2885,8.9292,8.3643,5.7156
11.9971,7.1246,8.224,10.7761,6.9619,8.6127,7.5888,6.8234,7.4552,6.1992,7.8506,8.1285,9.9156,9.2935,8.8102,8.9495,8.4319,8.8804,8.5361,11.2694,8.7978,11.4176,7.4625,7.1159,7.8245,10.201,12.0708,7.2108,9.0922,6.1705,7.5061,5.9249,7.5802,3.9759,3.7936,8.0912,9.0032,14.8816,6.0341,2.5823,9.2812,10.3006,5.5095,12.5006,12.5941,7.2141,9.932,13.8067,6.1364,10.2106,10.2861,7.6665,6.9866,4.5104,11.2556,8.2682,12.0267,7.1265,8.0119,5.1698,6.7616,4.5574,12.2357,10.7078,5.8755,9.1622,13.0858,10.5067,12.22,10.2633,10.2786,10.5624,5.5975,7.3509,5.8074,6.2912,8.7485,5.9577
11.8023,7.8182,8.0532,11.2096,6.7603,10.0453,8.3714,4.8747,10.312,7.1426,8.042,8.1433,10.1322,10.2604,9.5611,9.6354,7.5986,8.7057,5.2173,11.9604,9.4939,10.2055,5.0562,6.1813,8.3821,5.3526,11.3971,7.5096,7.7489,4.2757,7.7234,3.2454,7.6008,7.8959,5.4254,4.4887,5.3993,9.6048,8.5964,3.6095,9.5254,9.9573,5.2545,13.8195,11.2421,8.6551,10.9843,14.3569,6.1313,10.9497,9.3068,7.8339,7.6312,3.6646,12.8832,8.6886,12.6125,7.3686,7.7392,5.2536,7.1243,2.4756,12.5264,9.4244,3.6189,13.7337,13.3502,9.1437,10.4661,10.5432,9.8404,9.3371,8.0524,6.2342,5.868,5.9525,8.3075,6.0034
11.4574,8.0488,8.2875,11.0754,6.8105,9.0332,8.4071,5.3538,11.2255,6.3486,8.1661,9.7073,10.681,10.9965,9.3899,9.4285,9.1574,8.2033,9.6122,10.9718,8.5265,10.1975,7.6081,7.9717,9.0323,8.8821,13.2511,4.8963,10.227,5.4537,9.292,3.4315,4.7707,5.1725,5.8404,7.3528,9.5047,6.3103,6.993,5.9529,8.6014,9.3165,5.7013,10.0185,11.3589,7.9446,10.7429,14.808,6.0864,10.1313,6.6258,8.5055,6.3595,3.0157,11.7287,8.3252,12.0551,5.3897,7.8128,3.2072,7.706,1.7527,11.8742,8.6566,2.0747,8.7511,11.3384,9.578,9.2927,10.0068,10.436,9.789,8.1804,5.4522,4.0062,7.826,7.9841,4.4136
11.9181,7.389,8.2965,10.8386,6.735,8.939,8.2275,5.9537,11.9945,6.14,8.6099,8.9354,9.3947,9.7703,9.0499,9.9223,8.5964,4.2641,9.6623,9.1371,4.8506,10.0979,6.5433,6.6261,7.7237,4.6912,12.1679,6.2737,7.5563,3.0219,7.3542,2.6787,3.346,6.8598,6.6338,7.7168,9.2736,12.4672,6.1308,4.0304,9.5188,8.879,5.2605,8.2524,11.7968,7.2417,11.1496,14.0629,10.0599,8.2756,9.2876,9.0751,6.1653,2.7132,12.2949,8.6214,9.9491,9.4696,7.5979,4.7951,5.2083,1.2091,10.1786,9.8081,5.3327,7.5707,11.8645,9.7248,11.7942,6.5332,9.7562,9.0017,8.2629,5.7561,6.5554,7.1707,8.7204,7.0678
11.7012,7.7375,8.5987,11.3588,7.5786,9.5624,8.5748,8.1305,6.7621,6.8786,6.5703,10.9205,9.2209,9.7259,9.1513,9.5413,8.8351,10.1458,9.0266,12.8005,10.9406,10.6874,4.3332,7.543,8.9736,5.598,11.8665,8.7439,8.7888,3.9852,8.6054,6.575,7.5919,7.1129,3.3995,5.4321,8.4442,12.4938,6.2025,5.1981,9.0708,12.7926,5.6077,11.3642,10.8129,8.4864,10.415,14.0113,6.5461,11.8078,9.6368,8.4418,7.7757,4.1778,13.1773,8.6213,13.6554,7.8183,10.0319,5.2826,7.6147,1.9382,13.6142,9.7423,4.8202,6.303,13.5839,9.6357,9.1507,6.5125,9.6354,9.1175,9.6855,6.3211,5.9684,6.2861,8.0605,4.9427
11.9795,7.9905,7.4312,10.9263,7.2528,9.4436,8.1317,5.569,8.896,7.1017,8.7922,8.9961,10.9649,10.7798,9.4754,9.4044,8.6287,8.9645,7.388,11.6986,9.1084,10.0155,7.659,8.3205,9.0318,5.4324,12.3368,7.4622,8.5214,3.5437,8.2982,3.2547,7.3383,7.0847,7.9419,6.675,5.0787,8.0106,7.6042,4.9179,8.7589,10.5933,4.9683,13.4346,10.5196,7.6601,9.9737,13.6365,6.2093,10.9835,7.6139,8.5323,7.2969,2.9694,12.7605,8.545,12.6882,5.8004,8.0551,3.6408,4.2109,2.6365,12.507,8.8404,6.0159,8.1208,12.0442,9.4459,9.5739,7.0207,9.5625,8.1827,7.9039,6.8823,7.4299,6.9126,7.7877,6.7777
