"1007_s_at","1053_at","117_at","121_at","1255_g_at","1294_at","201508_at","201555_at","201798_s_at","201930_at","202683_s_at","203139_at","203625_x_at","203628_at","203928_x_at","203963_at","204508_s_at","204667_at","204681_s_at","204822_at","204825_at","204914_s_at","205225_at","205229_s_at","205347_s_at","205478_at","205696_s_at","205713_s_at","205751_at","205830_at","205997_at","206391_at","206401_s_at","206793_at","208670_s_at","208712_at","208893_s_at","209173_at","209560_s_at","209603_at","209604_s_at","209942_x_at","210735_s_at","211864_s_at","212344_at","212583_at","212768_s_at","212956_at","214164_x_at","214612_x_at","215432_at","215609_at","215729_s_at","215867_x_at","216092_s_at","217257_at","218211_s_at","218807_at","218856_at","218862_at","219051_x_at","219438_at","220034_at","220773_s_at","221704_s_at","222256_s_at"
11.8839,7.0411,8.4763,10.7322,6.5616,9.649,9.1767,10.6242,10.2385,10.5966,8.4841,9.7804,9.8682,8.3453,7.2464,8.1781,4.368,7.4172,4.8359,8.5107,9.2044,9.9093,8.5951,7.5177,9.4945,4.1197,5.9312,7.8698,6.9738,5.1489,5.808,7.7245,3.7298,5.9192,9.3368,9.5876,5.6745,5.3604,7.7425,7.9319,11.3661,7.3443,8.5244,8.4886,9.1857,5.4865,2.9075,10.0212,8.9249,4.6994,5.0836,7.4859,9.7757,9.1443,8.3797,5.3575,10.1266,8.9034,10.4504,8.5411,7.9287,7.9879,4.7652,6.4938,8.6313,4.4923
12.7356,7.8143,7.3539,10.7412,5.8676,8.9647,9.4961,9.5305,11.7529,9.33,8.8401,7.9855,8.4079,9.2947,9.5089,10.6516,8.5372,10.6769,7.7886,6.4555,7.2849,4.6624,13.0147,7.7132,7.3771,3.1111,7.119,9.1997,6.3605,7.6574,2.9467,6.233,9.4121,5.9455,10.0719,10.6184,5.3882,12.0754,9.484,10.8802,14.1921,12.7499,9.0532,10.7189,9.6044,6.4864,6.7421,13.1573,11.1682,12.0297,3.9003,7.1779,3.5209,11.2601,10.0754,1.5731,13.5991,11.0143,6.2311,10.3526,10.8558,8.8816,5.3529,9.2329,8.0676,5.0584
12.1771,8.3576,7.6182,10.4202,6.138,8.9284,12.2966,10.828,11.3051,10.4886,8.7175,8.4881,8.5366,9.4695,11.9338,12.6648,11.019,10.7149,7.3854,6.8639,8.976,6.0832,12.4514,7.4702,7.9109,2.6101,9.6375,6.4745,5.7264,6.7156,3.2293,3.4511,11.7719,6.0996,9.3897,12.4811,4.7203,12.1631,7.2913,11.7911,14.4429,7.4249,11.7672,10.3335,8.9693,7.1624,2.1175,13.6726,13.5164,6.647,3.9793,6.4526,0.9008,13.3787,9.1524,2.6853,12.5764,11.6769,6.3157,10.5226,10.3207,11.0323,2.8143,8.926,7.7741,7.5902
11.6306,8.7054,7.5483,10.5137,6.2623,9.5893,10.4857,10.8125,10.8953,10.603,8.7778,6.8216,9.1261,13.4662,10.9626,12.1664,10.3132,11.4502,7.0089,8.5287,9.2016,5.1732,13.1648,8.1689,9.637,3.3707,8.6096,8.3678,6.6712,7.6044,4.5352,4.0122,10.9702,7.868,8.3276,12.8923,5.8961,12.8863,6.8983,11.4665,14.8381,7.4495,11.2628,9.4943,9.0706,7.1711,2.6335,12.805,12.7153,6.5797,4.157,7.0267,2.3728,12.4702,8.9102,5.6766,12.3873,11.79,6.3922,10.2601,9.1681,9.5997,3.2588,7.6954,7.9425,5.2814
12.1274,8.7217,8.3809,10.6423,6.7888,8.7655,8.1205,11.0857,10.2555,12.29,9.2654,9.7123,9.9323,6.8871,7.7496,7.5228,4.2482,7.2541,7.6015,9.998,11.2279,9.6883,7.2934,7.4517,11.6118,7.4772,6.7457,4.2499,6.7439,6.1934,3.0684,9.0064,5.5395,6.4132,9.3042,8.8702,4.8696,5.0304,8.4641,6.9991,10.9706,4.7702,7.8259,9.2844,7.5446,3.8298,9.6094,8.1995,8.2417,6.5627,3.8807,6.4813,7.6396,8.4328,8.6834,2.1668,10.4219,10.4343,11.9634,10.0241,8.1032,6.9398,5.4969,6.95,6.4996,4.564
12.5949,7.8179,7.5622,10.369,6.6165,8.6123,10.7742,9.8613,11.9817,10.0039,9.1256,9.4937,8.8528,9.9689,10.6662,13.1152,10.9903,10.7195,5.1606,7.1958,8.7446,4.7647,11.514,8.3472,7.7679,2.7755,10.7587,8.6283,5.5979,7.1128,2.7049,3.6243,10.3931,9.1678,9.4687,11.9435,6.1287,14.1503,5.7854,11.5206,14.6411,6.7119,12.3671,10.7548,9.1028,8.0036,5.755,13.3285,13.5806,3.8718,3.8724,4.2402,2.8214,13.3901,10.5801,3.8363,13.4443,12.4483,6.0711,9.8127,9.7975,10.0423,4.7204,7.5151,7.5665,7.5611
11.0304,7.6113,8.4018,11.3001,6.7776,9.5766,8.4074,10.239,7.8747,10.0604,9.2367,9.2171,8.4326,7.9576,7.1419,9.8503,7.3388,9.2638,4.3958,6.9892,7.5735,7.073,10.5752,6.9128,7.5481,3.3394,8.0142,3.2404,6.4278,6.3317,8.6813,4.797,8.2257,6.9831,9.6939,9.1174,5.661,7.6098,8.478,9.374,13.0389,7.8534,9.6912,7.0037,7.5816,7.8638,3.5127,12.0188,10.6804,7.0238,3.9988,7.244,4.3842,10.943,8.3647,3.8623,11.2973,11.7906,7.1982,9.0381,8.1639,7.7118,6.077,7.7996,8.3606,5.5195
12.4597,7.7361,7.9245,10.7944,7.3149,8.6794,10.6843,9.9379,10.396,9.6806,9.0848,8.7951,6.8304,10.5135,10.8359,12.5305,10.4579,11.2381,7.213,6.9021,6.2465,5.1098,12.9474,5.2875,8.5723,3.522,7.6694,5.9209,6.5943,8.549,3.5098,9.0229,10.7027,7.4336,9.5981,11.1709,5.7103,14.2875,6.9205,11.0125,14.4864,6.9151,11.0926,9.7464,8.512,6.0671,6.4584,12.5319,13.1077,7.8782,4.7172,7.9045,4.381,12.9145,9.0615,3.403,13.7291,11.8559,7.0857,10.3111,9.4716,6.423,6.5402,7.8003,7.858,6.2052
12.1696,7.7427,10.1666,11.0755,8.0945,9.266,10.1464,10.3559,9.909,9.4785,9.802,9.0288,7.433,9.4933,8.3555,12.3071,9.7538,10.7923,7.3904,8.3103,8.7333,7.4686,12.5366,6.7634,8.2976,4.4523,8.0425,8.1414,7.244,8.1907,3.6671,5.0627,8.1389,6.3907,8.469,14.3228,5.4561,13.7924,8.3726,10.4784,13.9689,8.3915,11.7477,8.9702,8.7812,7.3122,3.1232,12.3395,13.1647,6.8155,4.7826,6.8988,2.4005,13.1952,9.4801,2.8021,12.2538,10.455,7.0272,9.1134,9.0562,8.9654,4.1856,7.5402,8.5497,4.8866
12.4202,7.8715,7.5772,11.3879,7.2712,8.8896,8.8744,10.0374,10.7321,9.8387,8.7298,9.6331,6.4248,7.9548,8.9575,10.87,8.6446,10.4153,7.583,7.1616,7.4826,8.422,12.2221,7.8758,8.737,4.1979,8.225,9.7418,6.8328,6.7048,4.3846,6.6702,9.4539,6.4316,9.0811,9.7435,5.6585,12.5467,8.2371,10.0836,13.8432,5.9553,10.1454,9.7392,8.996,6.5264,6.1939,12.829,12.0015,7.3622,4.3363,7.0807,5.5252,12.0116,10.03,6.9435,13.5179,10.3607,10.2543,10.053,9.5161,7.6689,5.8087,7.388,8.8539,4.8433
11.9979,7.7001,6.4521,10.9807,7.1452,8.7454,10.8842,9.7018,12.5935,8.9548,9.4444,8.8816,7.0927,9.6106,9.2339,12.7479,11.0725,11.1509,8.2964,6.2095,7.7057,4.5911,13.6248,7.0884,7.6772,3.6928,7.2911,3.1697,7.113,7.1075,3.5842,4.307,9.379,5.3105,9.8545,11.5987,5.5724,13.773,8.5654,11.1768,14.191,6.0262,11.8694,11.6053,7.7633,7.5522,4.1055,13.6042,13.7664,7.924,2.9677,4.12,2.07,13.4781,10.0893,6.4733,13.4743,11.2327,6.2372,10.6625,8.2132,6.4966,2.5951,8.3674,8.4069,7.4688
11.9181,6.8594,8.429,11.5083,7.0283,9.237,9.508,10.1254,10.4893,8.7803,8.8494,9.6342,8.0214,8.8567,9.565,10.8506,9.2554,10.3746,4.2309,6.283,8.1332,7.2441,11.4629,7.3516,8.6788,9.9305,6.8331,8.9822,6.9637,7.8338,3.5922,5.2891,9.5328,6.0384,8.881,9.6833,5.4658,10.9161,8.7875,10.2244,13.8913,8.5888,9.8313,8.2084,8.6415,8.1035,3.3668,11.8887,11.9236,7.7739,4.9884,6.6198,3.3747,12.0543,10.2134,5.8889,13.2467,10.8885,8.8432,9.4656,9.6909,6.7956,4.2885,8.9292,8.3643,5.7156
11.9971,7.1246,8.224,10.7761,6.9619,8.6127,8.1285,9.9156,11.2751,9.2935,8.8102,8.9495,8.4319,8.8804,8.5361,11.2694,8.7978,11.4176,7.4625,7.1159,7.8245,10.201,12.0708,7.2108,9.0922,6.1705,7.5061,5.9249,7.5802,3.9759,3.7936,8.0912,9.0032,6.0341,9.2812,10.3006,5.5095,12.5006,7.2141,9.932,13.8067,6.1364,10.2106,10.2861,7.6665,6.9866,4.5104,11.2556,12.0267,7.1265,5.1698,6.7616,4.5574,12.2357,10.7078,5.8755,13.0858,12.22,10.2633,10.2786,10.5624,5.5975,5.8074,6.2912,8.7485,5.9577
11.8023,7.8182,8.0532,11.2096,6.7603,10.0453,8.1433,10.1322,9.5114,10.2604,9.5611,9.6354,7.5986,8.7057,5.2173,11.9604,9.4939,10.2055,5.0562,6.1813,8.3821,5.3526,11.3971,7.5096,7.7489,4.2757,7.7234,3.2454,7.6008,7.8959,5.4254,4.4887,5.3993,8.5964,9.5254,9.9573,5.2545,13.8195,8.6551,10.9843,14.3569,6.1313,10.9497,9.3068,7.8339,7.6312,3.6646,12.8832,12.6125,7.3686,5.2536,7.1243,2.4756,12.5264,9.4244,3.6189,13.3502,10.4661,10.5432,9.8404,9.3371,8.0524,5.868,5.9525,8.3075,6.0034
11.4574,8.0488,8.2875,11.0754,6.8105,9.0332,9.7073,10.681,9.4559,10.9965,9.3899,9.4285,9.1574,8.2033,9.6122,10.9718,8.5265,10.1975,7.6081,7.9717,9.0323,8.8821,13.2511,4.8963,10.227,5.4537,9.292,3.4315,4.7707,5.1725,5.8404,7.3528,9.5047,6.993,8.6014,9.3165,5.7013,10.0185,7.9446,10.7429,14.808,6.0864,10.1313,6.6258,8.5055,6.3595,3.0157,11.7287,12.0551,5.3897,3.2072,7.706,1.7527,11.8742,8.6566,2.0747,11.3384,9.2927,10.0068,10.436,9.789,8.1804,4.0062,7.826,7.9841,4.4136
11.9181,7.389,8.2965,10.8386,6.735,8.939,8.9354,9.3947,10.8125,9.7703,9.0499,9.9223,8.5964,4.2641,9.6623,9.1371,4.8506,10.0979,6.5433,6.6261,7.7237,4.6912,12.1679,6.2737,7.5563,3.0219,7.3542,2.6787,3.346,6.8598,6.6338,7.7168,9.2736,6.1308,9.5188,8.879,5.2605,8.2524,7.2417,11.1496,14.0629,10.0599,8.2756,9.2876,9.0751,6.1653,2.7132,12.2949,9.9491,9.4696,4.7951,5.2083,1.2091,10.1786,9.8081,5.3327,11.8645,11.7942,6.5332,9.7562,9.0017,8.2629,6.5554,7.1707,8.7204,7.0678
11.7012,7.7375,8.5987,11.3588,7.5786,9.5624,10.9205,9.2209,10.8651,9.7259,9.1513,9.5413,8.8351,10.1458,9.0266,12.8005,10.9406,10.6874,4.3332,7.543,8.9736,5.598,11.8665,8.7439,8.7888,3.9852,8.6054,6.575,7.5919,7.1129,3.3995,5.4321,8.4442,6.2025,9.0708,12.7926,5.6077,11.3642,8.4864,10.415,14.0113,6.5461,11.8078,9.6368,8.4418,7.7757,4.1778,13.1773,13.6554,7.8183,5.2826,7.6147,1.9382,13.6142,9.7423,4.8202,13.5839,9.1507,6.5125,9.6354,9.1175,9.6855,5.9684,6.2861,8.0605,4.9427
11.9795,7.9905,7.4312,10.9263,7.2528,9.4436,8.9961,10.9649,9.1697,10.7798,9.4754,9.4044,8.6287,8.9645,7.388,11.6986,9.1084,10.0155,7.659,8.3205,9.0318,5.4324,12.3368,7.4622,8.5214,3.5437,8.2982,3.2547,7.3383,7.0847,7.9419,6.675,5.0787,7.6042,8.7589,10.5933,4.9683,13.4346,7.6601,9.9737,13.6365,6.2093,10.9835,7.6139,8.5323,7.2969,2.9694,12.7605,12.6882,5.8004,3.6408,4.2109,2.6365,12.507,8.8404,6.0159,12.0442,9.5739,7.0207,9.5625,8.1827,7.9039,7.4299,6.9126,7.7877,6.7777
