"1007_s_at","1053_at","117_at","121_at","1255_g_at","1294_at","201508_at","201555_at","201798_s_at","201930_at","202683_s_at","203139_at","203625_x_at","203628_at","203928_x_at","203963_at","204508_s_at","204667_at","204681_s_at","204822_at","204825_at","204914_s_at","205225_at","205229_s_at","205347_s_at","205478_at","205696_s_at","205713_s_at","205751_at","205830_at","205997_at","206391_at","206401_s_at","206793_at","208670_s_at","208712_at","208893_s_at","209173_at","209560_s_at","209603_at","209604_s_at","209942_x_at","210735_s_at","211864_s_at","212344_at","212583_at","212768_s_at","212956_at","214164_x_at","214612_x_at","215432_at","215609_at","215729_s_at","215867_x_at","216092_s_at","217257_at","218211_s_at","218807_at","218856_at","218862_at","219051_x_at","219438_at","220034_at","220773_s_at","221704_s_at","222256_s_at"
11.3358,9.3691,8.3139,10.6199,6.1752,9.5037,4.1507,11.1706,9.614,10.767,9.3352,9.3584,9.5324,8.0245,5.9694,7.8811,4.3129,7.5185,8.5453,8.781,10.7522,7.7127,7.9329,9.8931,10.3083,8.1332,6.2014,4.5433,5.4275,3.6613,7.1388,11.3037,6.7518,7.5255,8.831,7.3751,4.6463,5,10.684,7.2876,10.2403,6.626,7.2658,8.7582,7.8457,7.3187,3.766,9.4619,7.7479,5.3017,3.8476,6.8256,10.6022,8.15,7.5825,6.7273,8.715,8.9932,10.3866,9.0904,7.121,6.499,6.3371,7.5733,8.4828,4.4802
12.1187,8.1785,7.5536,10.3438,5.9128,9.0085,10.1032,10.1161,11.5588,9.6465,8.877,9.1047,8.1294,8.3349,9.6598,11.8006,9.737,10.4156,7.066,7.5341,8.1237,6.5249,10.8334,5.6069,7.167,5.4205,7.4522,10.4472,4.5104,6.9834,6.2739,8.4216,10.0016,10.4323,9.3431,11.302,5.071,12.0111,7.7367,11.3628,14.2774,5.4254,10.6465,10.1595,9.4262,6.1912,5.0666,12.8769,12.7763,4.512,3.7082,6.5754,4.7159,12.555,10.7937,4.7071,13.3379,11.4762,10.4336,10.4184,10.978,8.6452,4.6611,8.0868,8.6208,7.1257
12.2341,8.512,8.032,9.9146,4.9786,8.4844,11.9692,10.6367,9.4918,10.5863,8.7834,7.2354,8.1519,11.285,7.7287,10.976,8.0685,10.9092,6.4127,7.4421,9.5552,4.7482,12.0949,4.3028,7.7138,4.051,9.9353,8.9201,6.7638,7.9041,4.155,4.5769,7.6172,6.8574,9.4796,12.0862,4.5768,14.8517,4.3371,11.0086,14.3484,6.7057,9.358,8.5304,9.2302,7.4982,2.9139,11.248,11.213,6.6647,4.2898,4.2737,2.7434,11.431,7.3458,3.4922,12.7077,11.9938,8.4025,10.0365,10.2146,9.4137,3.8594,5.527,7.9894,8.2866
12.3349,8.615,7.0662,10.2843,5.7919,9.0752,8.1363,10.0111,10.4332,9.781,8.0939,8.3784,8.6898,10.8229,5.2444,13.7843,12.238,10.8459,6.9681,7.3342,8.7584,3.7563,12.9905,4.0139,8.4992,5.4706,8.1755,5.4284,3.0322,9.7135,3.6955,3.3613,5.5155,6.2711,9.2987,10.1834,4.708,15.1107,6.5872,11.2769,14.4267,7.0528,13.084,8.8844,7.6881,6.471,1.7174,13.3934,14.4136,5.9481,3.6826,4.0759,1.8943,14.1152,8.8805,2.2472,13.4672,12.5122,7.8636,9.1649,10.9033,10.3813,3.7899,6.4524,8.8407,9.503
12.1046,7.6096,7.1057,10.2708,6.5307,8.5409,10.8459,9.6214,11.4016,9.079,8.5245,8.2776,8.1152,8.9242,9.4403,10.6024,8.4227,10.6565,8.4536,6.3925,7.6291,7.732,12.652,4.6673,8.1205,8.3963,7.6299,4.8372,5.4867,5.4392,4.9018,9.2043,10.0675,8.2607,9.1619,10.8702,10.8215,13.8721,7.6107,10.3587,13.9074,4.2727,9.4358,9.8719,7.5853,7.101,7.2924,11.6239,11.5448,3.7314,9.9109,4.4121,8.7336,11.534,9.5386,5.3406,12.8976,11.5946,9.7427,9.7827,9.0057,7.7401,5.7713,7.3968,8.7271,7.8047
11.6775,7.7698,7.6795,10.5458,5.4783,9.2096,11.5616,10.119,11.0338,9.5806,8.8456,9.118,8.7245,9.3252,10.7161,12.1372,10.106,10.31,5.7602,6.4738,8.4941,5.182,11.202,4.5943,7.7738,7.64,7.5933,6.6906,4.1307,9.6113,4.8513,7.5368,10.5054,8.1688,8.6631,11.2249,6.4988,13.8655,7.9264,9.6543,13.6494,4.8868,10.8096,9.5176,10.4869,7.4952,8.1774,12.1265,13.1194,4.7241,10.0494,6.1722,1.4228,12.7516,9.7613,0.9103,12.4817,11.9201,9.2178,9.7191,9.6925,9.5066,5.8909,7.746,8.3455,8.2533
12.8251,8.0386,7.8439,10.2954,7.4171,8.5503,8.8009,10.3989,10.322,10.1107,9.5136,9.4682,9.4014,7.4093,8.9923,9.3087,5.2147,10.2187,8.4912,8.8168,8.8775,8.6779,8.8311,7.6852,9.6076,9.7648,6.738,5.4038,3.3941,7.8205,5.1266,5.4753,7.0226,10.7145,6.1638,10.3091,8.7133,11.2346,7.0875,8.9991,12.9684,7.0166,7.6549,8.8454,8.2482,6.5454,6.8111,9.5934,9.708,7.4162,5.2092,4.8447,7.4765,9.9146,8.9393,6.3749,13.1155,11.1546,10.0452,6.6149,7.643,7.321,6.9688,7.9522,8.8551,6.3875
9.0519,8.1997,7.7855,10.6594,6.7714,9.9925,6.0792,10.3797,7.4328,10.0846,8.9422,8.6879,9.0617,6.0633,6.4722,7.4954,4.5194,4.8483,7.4562,7.3045,8.4085,4.0814,8.0794,8.771,7.1096,3.5697,6.3667,2.9544,6.4202,4.834,10.166,3.2029,5.5951,7.4458,9.3874,7.9628,6.3851,3.4551,7.9848,6.966,9.7665,6.1238,8.2358,4.7031,4.8915,6.3933,3.5788,10.9837,8.2237,6.3355,3.4944,6.923,2.6406,8.3414,8.5461,6.3187,8.7425,9.332,9.5231,8.2473,6.005,7.2819,5.9286,7.5071,8.6096,5.5251
12.0038,9.2597,7.5193,10.3678,6.2126,8.7714,7.3584,10.3432,9.503,10.5948,8.7433,9.9159,10.3031,7.1049,8.9517,9.4839,7.1318,9.9982,9.4563,8.4985,9.7121,5.7595,8.1639,8.6134,7.4094,3.5533,6.592,5.3857,3.9129,6.8328,5.7618,9.693,8.556,9.8898,9.4381,8.1376,8.8787,14.4541,12.8561,7.8156,12.6122,11.302,8.881,8.3615,8.2528,7.0312,3.9469,10.5981,9.8416,10.8537,3.811,7.7228,6.3434,10.3519,8.7145,2.9794,13.2858,9.87,9.5355,7.3965,9.8355,6.9688,5.8051,8.0703,9.4841,4.7855
11.0649,8.4225,7.6146,9.1654,4.7903,8.589,9.6594,9.2594,11.4511,8.7109,8.9028,9.002,8.8971,10.3429,11.0962,12.2494,10.3476,10.2548,7.6536,6.7685,6.9412,6.7358,11.995,5.3225,7.3029,5.7332,8.7388,8.9099,5.972,7.2539,7.1194,8.2458,10.9204,6.0735,9.7453,10.1817,8.197,13.1825,3.4192,10.9685,14.3931,2.8466,10.6624,10.4404,11.7718,7.317,7.9133,12.9209,12.8993,4.1593,5.3295,5.2026,2.7467,12.7764,9.5977,2.5851,13.3106,11.5283,9.2513,9.1274,10.0333,8.6355,3.7446,7.1127,8.9978,6.602
11.257,7.8519,7.4249,9.0598,6.0069,9.3089,11.7336,10.0886,8.9992,9.3288,8.8492,9.6763,8.3568,9.0396,8.9781,12.2392,10.788,10.364,7.854,7.4874,9.0273,9.6879,10.2914,6.8058,8.4788,8.5087,6.0458,5.5181,2.0715,6.4384,4.3274,11.6416,8.7882,8.006,9.5318,9.7416,7.9037,13.762,9.3407,9.8598,13.7352,3.4349,10.872,7.4227,6.3559,6.6258,8.2321,12.2946,13.035,3.2511,5.968,8.2157,6.5546,12.8726,9.4333,2.3767,12.167,11.2121,10.2537,9.5227,9.6902,7.8646,3.8676,7.0241,8.7687,6.6905
10.4539,8.1741,8.4277,9.2309,4.6786,8.6534,7.8832,9.511,9.5729,10.6834,8.6878,8.671,9.0746,7.9148,7.8975,7.9268,7.5743,9.7847,8.2158,8.9539,8.6341,9.8602,10.0307,7.9629,7.4671,6.5971,4.5463,5.9524,2.9461,7.4345,4.8243,8.1775,5.284,7.6967,8.8694,10.6083,9.9681,13.5943,5.2384,9.2359,12.7592,1.8365,7.7896,7.6631,6.5733,7.4799,4.9381,10.3561,9.8019,3.3755,4.1847,3.4009,4.2245,9.4783,8.9443,4.8293,12.3077,9.841,8.9439,6.1638,9.3435,8.0482,6.9522,7.3807,8.9629,6.1687
11.6801,9.0948,7.0226,8.339,3.159,7.8656,10.6187,9.6903,11.7433,9.117,8.8657,8.6359,8.8456,9.4836,10.9642,12.3648,10.3959,10.2177,8.4913,6.8314,8.9894,3.2581,12.9166,5.2522,7.6484,7.1967,9.0363,9.9554,5.0141,7.1931,7.201,7.7246,11.05,5.1192,9.0913,11.3359,8.9467,12.6767,5.9939,12.0863,14.9263,3.3618,10.9505,10.9235,11.6967,4.904,4.2673,13.6283,12.908,5.3797,5.4883,7.2274,1.2579,12.6528,9.035,3.8949,12.9344,12.0799,9.4941,10.4642,9.709,8.9953,5.8769,7.3989,8.5531,7.8101
11.5621,8.6892,8.7898,9.2185,5.6917,9.4366,10.4176,8.9343,10.3434,8.944,8.3007,8.4905,8.7798,10.6958,9.7345,12.3251,10.3555,10.364,7.2111,6.7136,7.6281,4.3636,12.2656,4.4344,6.1771,6.2747,8.5782,7.9708,4.0294,6.905,6.6707,7.0587,10.1206,4.0566,11.0516,11.1239,9.4976,13.7037,7.2423,10.3972,14.1932,2.1252,10.7562,8.8778,8.4326,7.4078,4.2683,12.3058,13.1264,6.1112,3.7782,6.8539,4.9697,12.9668,9.4398,3.0837,13.0351,11.8091,9.6656,10.1757,9.2801,8.9643,3.8185,6.4936,8.5302,7.5773
9.9731,8.6738,6.4079,8.7011,6.0851,9.7739,8.2526,10.1272,9.4206,10.2715,8.5644,8.5892,8.7813,8.2568,9.4133,10.0077,6.4935,9.1208,6.7046,6.2466,8.1514,2.1111,11.8145,5.326,7.1651,3.1817,7.4814,5.2557,5.1443,6.8435,9.1583,3.5389,9.6513,4.6126,10.0604,11.1774,7.9166,13.1267,3.4694,10.003,13.2399,5.2434,8.3319,8.4289,6.5687,6.5385,5.6087,11.3646,10.2122,7.041,5.9222,5.0434,5.4411,10.2404,8.0143,4.3314,11.5165,11.1796,8.7111,9.716,8.1836,7.9967,4.0559,7.9219,8.2468,6.6357
10.8753,8.3727,6.9672,8.5734,2.9456,7.8764,7.1525,10.765,8.6297,11.5794,9.2796,10.2898,10.3966,7.0799,7.1062,2.8155,3.9804,5.8928,9.0334,9.6683,11.3208,8.694,3.8104,9.623,8.7581,6.0291,1.9393,2.6831,5.7946,3.4294,3.4342,11.1784,7.0484,5.6785,9.0789,5.9809,3.713,3.9791,5.0235,7.1924,9.582,4.6486,5.1655,7.1648,5.893,6.8254,5.8262,7.2423,7.0129,3.7613,4.4895,3.9798,7.4804,6.0918,6.5367,5.3704,8.1069,10.7794,9.4873,9.5627,7.0718,6.2981,3.956,5.7569,9.0364,3.4919
12.2256,8.8031,8.1089,8.5361,6.2796,8.7821,9.6455,9.8021,10.5307,9.9415,8.7299,8.4007,9.0731,8.0274,4.7477,12.4701,10.9673,10.5366,7.9153,8.2098,9.411,5.3259,12.5353,6.1043,8.2034,8.2939,8.6896,3.8754,1.232,3.2508,5.5415,4.4184,4.2954,5.1711,10.0656,11.1145,7.436,13.2287,5.4779,11.7446,14.956,2.1283,10.3794,9.2794,6.0186,6.3655,5.2855,12.9655,12.9575,2.6531,4.3949,7.1947,2.5081,12.7089,8.1647,5.6245,13.2199,9.3168,8.2943,7.9256,9.8094,6.5686,5.5372,2.6403,8.8962,7.2324
11.7194,9.2548,7.5005,8.5366,6.1188,9.2607,11.0812,10.0018,11.5642,10.2176,9.0705,7.0447,8.421,8.9142,10.2869,12.6421,10.9712,11.4441,8.7311,7.4748,8.9287,3.5896,13.422,4.2984,7.0714,2.5817,6.4409,2.0557,3.8344,9.4843,7.3143,5.7434,10.3954,5.2287,9.8773,12.6551,9.9929,13.7975,5.6931,11.5473,14.674,2.4472,10.9609,10.4262,13.5437,6.1932,4.535,12.9782,13.1537,0.9393,5.1228,3.7486,1.5728,12.9391,10.9748,5.9639,13.4152,12.0055,9.2633,10.9037,10.2419,6.6002,2.1928,6.3863,8.7171,7.3511
11.5853,8.7691,5.7518,9.1967,5.5916,8.8812,9.9602,9.6159,10.4344,10.6628,8.1238,7.4766,9.9969,10.3326,9.4383,13.1886,11.6516,10.2797,7.8803,7.829,9.8079,3.0492,12.5867,4.1639,6.8421,4.2068,9.4905,3.6865,2.7339,6.9361,6.649,4.2398,8.1708,5.3146,8.9253,10.7082,7.778,14.0062,6.551,11.8294,14.9417,3.389,12.1078,9.7524,6.7493,6.3366,3.7502,13.6062,14.0839,2.7853,3.3955,7.2093,5.4503,13.8849,8.6992,5.2613,14.1228,12.2305,9.5031,9.0701,9.429,10.481,5.881,8.1962,8.0735,7.0841
11.0264,7.8698,7.7956,9.363,6.4745,9.369,10.5693,9.6423,10.7397,9.7573,8.4562,7.9537,7.3862,9.6083,9.0785,10.9067,8.9403,9.8264,8.7836,6.5757,6.9932,4.6242,11.8206,6.3799,5.19,9.5155,9.1706,8.6612,5.2607,1.558,8.7694,10.7532,9.0735,4.7826,10.0628,9.4388,9.9769,13.6401,6.8713,9.5336,13.671,4.5681,9.3354,10.1004,8.7364,6.1531,8.7563,12.5998,11.6268,3.9969,6.5192,6.2224,6.9009,11.6762,9.2059,6.4692,11.9655,11.5416,9.6164,9.4328,8.8285,7.3091,6.7341,7.1166,8.4718,7.4128
11.3208,8.3444,7.3242,9.3491,5.9859,7.8612,8.515,10.2454,8.5882,10.558,8.3381,8.2153,10.0539,5.9113,7.6276,10.7021,8.6209,9.7485,7.8026,9.1275,9.7872,9.782,9.17,10.7696,9.212,9.8089,2.9591,8.0579,3.1371,6.6801,6.8806,8.0006,7.1284,7.0734,8.7363,9.1784,3.7414,11.5668,14.2643,10.0765,13.839,6.9541,8.7325,7.8991,8.5495,5.5286,5.8463,11.6962,10.7241,3.8496,3.2375,6.7862,7.8752,10.6393,7.8926,6.8177,11.201,10.7029,8.9303,8.0951,8.9863,7.326,7.0494,7.0876,9.4067,6.597
11.0071,8.2161,4.9808,8.4744,6.579,8.7898,9.0713,9.9449,9.8368,9.879,7.7903,9.5739,8.8056,9.4807,6.5618,6.5338,3.3617,6.1507,6.7458,7.5283,9.7566,7.3338,7.0398,7.3417,6.1097,9.1675,5.7429,7.5031,4.3936,5.2437,8.2489,9.6773,4.7041,6.7236,9.6454,12.6096,5.2429,8.0232,2.9406,6.457,9.9527,3.7153,5.337,8.6519,10.3997,5.1483,8.2156,8.976,8.2308,4.0276,4.496,6.322,9.051,8.3014,7.7143,5.9422,7.0956,9.574,9.3517,9.0663,6.6423,4.8113,4.0797,6.1981,8.2781,6.9479
11.0788,9.8339,7.859,9.1951,5.759,8.6397,7.7661,10.2328,9.8529,10.4514,8.0851,9.2652,8.895,8.5708,9.208,13.3377,11.5707,10.6968,8.2878,8.545,10.3223,8.4282,9.6024,6.8154,8.6901,7.7937,7.9254,5.7905,5.7773,6.1417,6.2872,7.8722,8.8404,4.2999,10.6328,10.2632,9.0279,14.1877,2.9651,9.9781,14.0026,7.3473,11.7083,9.0565,8.3071,5.1677,4.7899,13.0948,13.3777,7.8525,2.7522,4.6962,1.4502,13.2189,10.4972,1.9151,12.7138,11.2032,8.6886,9.0977,9.4292,8.3971,2.7276,6.9508,9.3886,7.5688
10.6582,8.7218,7.2115,8.9446,5.2425,10.141,4.1932,10.5688,9.3098,10.7869,8.8976,8.8491,9.412,7.3792,6.5731,10.4313,8.1877,8.8911,8.2977,8.2799,9.8364,2.2573,11.0475,7.1332,7.4871,2.2253,5.1006,4.9178,0.7961,2.0886,9.9761,7.4551,4.1098,6.7807,9.1606,8.4111,8.4281,10.9805,6.3642,9.5281,13.3156,3.2825,8.7372,7.1628,5.5685,7.1292,2.3991,10.866,10.8956,2.9708,2.7713,7.1211,1.135,10.6105,8.535,6.3897,12.0952,8.8376,8.1588,9.9633,7.5513,4.8328,4.8933,3.2498,8.6085,7.4357
11.6867,7.8849,7.8478,9.0146,6.0089,9.6084,9.6019,9.1603,10.9751,8.9304,9.1237,8.8225,9.2943,15.5445,10.2937,13.8283,11.9468,11.1272,8.4913,6.375,7.1419,3.3059,12.7629,4.9962,7.241,2.885,9.8281,7.765,4.5822,10.11,5.3538,4.0622,10.4891,4.5117,10.1212,11.4256,8.1173,14.4754,6.4948,12.4544,15.2349,3.0626,11.6722,9.8223,7.6057,9.9483,6.5187,14.3211,13.9203,6.2007,6.3071,6.4808,5.199,13.8427,9.8774,5.2428,13.9184,12.7091,6.5775,9.3176,8.109,8.8561,5.4088,7.8675,9.2182,7.7447
10.8107,8.1872,7.4594,9.0434,5.8772,9.2191,11.3703,9.0114,11.5561,9.1491,8.7824,7.6835,8.4533,10.1334,10.6992,13.074,10.9283,10.7997,7.8728,6.1413,8.009,1.2698,12.8106,6.4454,7.8608,8.1848,9.2259,10.391,3.3581,7.1122,6.7972,7.3499,10.8682,6.7415,9.926,11.6185,9.5691,14.886,4.8928,11.9442,14.9183,3.9632,11.4265,10.4791,12.1484,6.8715,1.7959,13.7081,13.4985,2.0565,7.6472,6.906,5.2731,13.2226,10.2776,3.3651,13.2721,12.3639,9.1763,9.7824,9.4868,9.3148,5.5367,7.8015,9.0265,7.3618
10.4926,9.4877,7.8447,8.151,2.857,8.609,7.3278,12.0051,10.3459,12.0267,8.5106,9.3039,11.3193,7.4771,6.3683,4.6608,3.5299,3.1931,7.2429,8.5016,10.7112,2.6374,6.3992,5.1277,10.6718,9.3738,7.3622,4.3679,3.735,1.3746,6.7708,7.8318,5.3303,6.7943,8.7581,6.6639,3.1129,6.7552,5.2494,6.7758,10.0017,1.8968,5.1141,9.1769,6.247,5.2367,5.5167,7.6085,6.5685,2.1518,2.8647,6.4479,5.4453,7.2514,6.2595,1.2855,7.4478,10.2141,12.0203,7.7215,4.8958,5.0551,4.9781,7.559,8.6725,5.4341
11.2444,9.0395,7.8213,8.6443,6.3307,8.8878,7.5021,10.2218,10.0476,10.4972,9.5648,9.9421,9.0766,9.2369,6.6704,7.828,6.4021,6.0773,7.3891,7.5115,9.9527,2.8301,7.5145,6.5007,8.9949,8.5034,2.5269,4.9285,5.8808,6.4255,4.9331,10.808,4.6899,6.5735,9.006,10.6652,4.3599,4.0842,6.2776,4.6637,10.3415,6.8182,6.7031,8.5377,8.3731,6.7247,2.0704,7.8995,8.8265,7.5895,2.7446,4.6636,10.5501,9.0692,7.313,7.1058,7.7987,8.6119,10.8533,8.8885,8.3302,5.0637,5.553,4.8223,8.8146,5.4817
11.3286,8.5836,10.8994,10.2326,7.6195,8.6831,9.4462,9.9845,9.6434,10.5345,8.9343,9.8124,8.5247,9.3583,9.6189,10.7427,8.3631,8.9743,3.5145,8.3296,8.7264,5.7344,12.3486,4.4093,7.7992,5.7675,7.9829,9.005,6.134,7.9829,4.941,4.6106,6.1981,5.3427,9.6406,12.9446,4.2612,14.7441,8.0603,10.8329,14.0905,4.5367,8.8549,6.9216,8.8059,7.3648,3.6457,12.346,10.9554,5.0585,3.9594,8.8466,3.1645,10.9504,9.245,1.9155,14.2086,11.4339,7.5884,9.1291,9.3296,5.9086,4.4379,7.6809,7.3635,5.9731
11.467,8.6341,7.5481,8.7837,3.9129,9.6369,10.8172,9.3789,11.3194,10.0225,8.4784,7.7109,8.649,10.7715,11.0419,13.7544,11.7365,9.8158,7.6448,6.9524,8.6923,4.1777,12.6635,7.8909,6.8795,7.2588,8.6918,7.4318,3.4925,6.7376,5.3165,8.0977,11.0701,4.1969,8.9292,12.7606,7.1126,13.9515,5.231,12.2991,15.0195,5.603,11.0995,10.0313,8.7359,6.94,5.5755,14.4063,13.7563,4.2114,6.4869,7.2957,2.2442,13.4699,9.7807,7.2516,13.2891,12.2304,8.9932,10.5301,10.3511,10.2929,3.9438,9.2655,8.5824,8.1792
10.8638,8.9588,7.1194,9.0359,6.4596,9.6063,11.2357,10.0404,10.3317,10.7846,8.6772,7.0933,8.7056,9.5154,10.043,11.8654,9.9419,11.0018,8.6163,6.5551,8.5499,5.5358,14.0632,7.5469,8.1455,2.6771,8.3879,3.5201,6.6644,5.3883,7.4099,3.5198,10.0461,8.8374,10.4052,13.5732,9.3434,15.71,5.9462,10.476,13.773,1.8458,10.4197,8.9412,4.9767,7.8254,4.3833,13.5991,12.3503,2.6108,5.2135,4.3449,4.0078,12.2351,9.2452,5.4881,12.6369,10.7825,5.5358,10.0022,9.4159,8.9242,3.4826,7.275,8.3123,5.5544
11.4372,7.9948,8.9652,9.5543,7.734,9.2207,9.427,9.5745,11.06,8.9478,9.1693,8.6821,8.5966,10.434,10.1163,10.797,8.7742,10.4645,7.8803,7.1039,4.1824,3.4992,12.1359,6.7466,7.6858,8.7335,8.3158,7.8491,5.6085,6.8991,5.9681,9.3335,8.4046,5.208,9.6868,8.8492,9.8726,13.3759,6.9495,9.3952,13.6573,4.8135,9.7764,9.7191,7.7229,5.2331,7.3508,12.5977,11.0469,3.6983,9.6915,7.2963,5.3496,11.1743,9.7318,5.5921,13.1021,11.3811,8.8351,9.1495,9.1391,7.1811,4.2575,5.9325,9.0989,8.1436
10.7467,9.2031,6.8035,8.6608,3.2901,9.731,8.4545,10.3878,9.2849,10.6465,8.4935,7.6558,9.1839,8.4852,7.2689,10.5987,8.8494,8.7603,7.7815,7.5276,9.5473,0.8672,10.2524,6.2651,7.8275,2.0896,6.6542,2.6847,1.5311,6.4289,9.215,7.1698,5.3877,5.5527,9.6473,9.6036,5.5336,13.3574,5.2627,9.4884,13.186,8.9647,10.0312,7.8749,5.8692,6.6026,4.8241,10.228,11.4131,8.4663,3.8471,3.9888,1.8686,11.2031,7.8689,4.2423,11.4189,9.7584,7.9824,9.2873,8.5591,8.228,3.3798,7.2823,8.8458,7.4999
12.1157,7.9863,9.3651,9.4216,6.5618,7.5062,11.3984,9.8527,11.1625,9.5271,8.5317,7.5969,8.0607,11.8836,9.7806,11.4559,9.1732,11.3649,7.2549,8.1288,9.125,4.6518,12.9502,3.5563,8.2496,3.2457,10.0881,8.3625,2.0196,5.9945,3.985,6.8912,9.3646,6.7126,8.8036,10.9162,4.1813,15.6894,2.0671,11.1543,14.7152,6.6245,9.8777,10.1679,8.4393,6.9898,6.0499,13.0467,11.6872,4.9968,4.3608,6.535,6.1776,11.7157,7.4704,6.2137,14.2673,12.9344,7.723,11.325,9.34,10.3416,5.9803,7.3795,9.2851,4.459
10.9493,8.6641,8.1691,8.7642,4.543,9.6722,7.4207,10.0625,10.8092,10.5167,8.2866,9.7358,9.7789,7.6683,7.6977,7.6876,7.3977,4.1159,5.7149,8.3909,10.2958,8.8637,8.3734,2.7421,8.5354,6.6112,5.7804,5.4673,6.5603,2.0489,6.604,11.9847,5.5229,5.1944,9.5149,9.5861,8.0329,8.2217,6.7579,7.668,11.7681,11.0286,7.1023,9.318,8.0001,4.3594,3.72,9.441,9.1538,10.726,5.1695,2.7859,9.396,8.7807,7.1588,6.4233,9.5311,10.5506,10.2519,9.5412,7.4397,6.722,5.8964,7.5677,9.1239,5.5268
10.8874,8.9912,5.055,9.5064,6.8145,9.6594,10.8239,9.5427,10.493,10.2188,7.6009,7.6775,9.3062,8.8261,11.1642,12.7582,10.2045,10.4763,7.2971,8.4067,9.7261,7.6374,12.3648,4.4322,7.4481,6.865,11.095,2.9714,5.6486,8.2319,3.1353,7.3694,10.6033,5.855,8.7415,9.4545,4.6478,12.8316,6.8274,10.2034,14.2836,4.8916,10.2781,9.3225,9.7536,6.5777,4.3906,13.1114,13.0672,3.1164,6.2918,3.0782,5.6724,12.7996,8.9926,5.3884,12.6185,10.5007,7.8091,10.5122,9.2052,9.3052,4.8977,8.7762,7.585,5.6678
11.3958,8.7964,6.5209,8.6307,5.0247,8.4064,10.0699,9.5946,12.3743,9.2708,8.5372,7.8931,8.5806,8.9492,10.0491,11.7433,9.9137,10.9008,7.1154,6.6963,8.1444,3.7284,12.4009,6.7384,7.3611,2.0795,6.1059,8.6038,5.5728,7.2243,1.8073,5.8738,10.268,7.4182,10.5002,10.9898,9.9481,13.0504,5.692,12.0558,15.0045,5.6154,10.6261,11.2046,14.131,7.1584,5.524,12.4623,12.4113,2.9603,3.7307,6.4259,2.7471,12.0084,9.7026,4.246,14.0696,11.3105,8.9114,11.3605,9.8797,7.8151,2.0929,6.9989,8.0171,4.7514
10.4125,7.9602,7.8744,9.2398,7.3331,9.4794,10.6281,9.7531,10.8096,10.2878,8.7887,8.941,9.2123,8.7811,8.1971,8.4484,5.4341,7.6785,8.1777,7.4217,8.81,5.0174,9.3602,7.6573,8.0663,6.9863,5.7752,8.0537,2.1782,1.2438,9.4007,10.0794,7.884,7.3216,9.8015,9.2948,9.6208,10.2521,9.4542,8.2222,11.7642,2.1134,7.746,9.4577,10.4544,7.0912,7.3062,11.2233,9.3508,5.4353,3.5996,7.0066,8.726,9.2339,8.0276,5.3217,10.0218,10.1054,10.4575,8.9595,7.0023,6.2744,5.8252,6.8719,8.8121,4.9994
10.9733,9.7423,7.4428,8.3553,6.0301,7.3518,9.0655,10.1059,12.0006,10.2666,8.8322,5.8472,8.78,8.7039,10.3818,12.2367,10.4918,10.4882,6.5974,7.421,9.6292,4.9068,12.5568,6.1002,6.009,3.1975,8.4779,2.6853,4.8719,7.4196,3.2197,5.2219,10.4049,6.2485,10.2823,10.4591,3.0909,12.9753,1.0914,9.9061,14.0287,2.066,11.2004,11.4909,7.0471,7.1744,6.8261,11.9581,12.7731,0.6159,6.4743,5.6886,2.2476,12.6107,9.0474,6.0359,13.0666,12.5161,7.1811,9.1409,9.8472,6.6895,3.8187,6.838,9.502,4.8985
11.9543,9.0305,7.5594,8.9145,6.416,8.5893,10.6637,10.3072,10.9208,10.4102,9.1252,7.612,8.6906,8.7127,9.1039,11.8789,10.356,10.5982,7.9589,8.5695,8.8264,3.0618,11.5745,6.4824,6.051,5.384,5.7037,8.2076,6.3102,4.6472,4.0389,4.6668,8.9693,4.9984,10.0279,10.8591,7.9428,14.3954,4.3058,10.3189,14.4412,2.7389,10.6273,9.2784,8.0539,7.0395,1.7232,12.8542,13.0116,5.3583,5.2406,6.9163,1.9478,12.6857,10.3864,4.506,12.9296,11.0178,9.1101,9.5488,10.1342,8.7883,2.3111,6.6228,8.3229,7.2957
11.6233,8.2703,8.14,9.2847,5.8938,9.531,11.8729,9.9256,10.6569,9.6191,7.9795,7.9671,9.3121,9.9817,9.2547,13.5676,11.4213,11.0326,7.5062,8.2813,8.9147,6.2484,11.3717,4.0641,6.8984,4.0518,8.8094,3.0284,5.4158,6.1767,6.6321,9.5525,9.3479,5.5983,9.2697,11.3785,5.9043,13.7937,4.4687,10.5788,14.1005,6.8005,11.3223,9.6648,12.6527,6.2607,9.1171,11.4698,13.9149,5.2725,7.3518,6.6478,6.1308,13.8362,10.9053,3.9359,12.8277,11.637,10.1273,9.3775,8.9544,8.4359,7.1987,7.635,8.5102,7.3199
10.5767,8.9054,6.9691,8.5916,3.4296,8.237,10.924,9.7574,11.5476,10.4351,9.0493,8.0763,9.2075,8.5383,8.2254,11.7728,9.8751,10.2949,7.6834,7.586,8.6085,6.1472,11.1494,6.3929,6.5502,6.4522,9.8823,10.4589,4.5629,6.8949,5.4059,8.0541,7.4395,7.0475,9.9437,11.1748,8.5005,13.6344,5.7994,10.5111,14.2047,2.2864,10.4052,10.6833,11.6541,5.9553,5.0367,12.0226,12.0102,2.1582,3.3571,6.2295,3.174,12.0276,8.6074,5.9652,12.8072,11.9326,9.3912,8.6868,8.1638,8.1585,5.2749,7.4572,8.9874,7.1627
